,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceCurrentOtherLiabilities_sq,,4.36,,,,,,,,-7.70,,,8.47,4.86,7.72,-3.26,4.28,5.13,2.77,-1.48,6.16,0.30,2.63,-0.16,2.03,-1.75,9.23,-0.72,3.44,-0.82,7.86
BalanceReckoning,,,,,,,,,,,,,,,,,1902000,,,,2109000,2827000,1849000,1902000,1090000,1207000,1579000,1741000,1980000,2120000,2406000
BalanceReckoning_yy,,,,,,,,,,,,,,,,,,,,,10.88,,,,-48.32,-57.30,-14.60,-8.46,81.65,75.64,52.37
BalanceReckoning_sy,,,,,,,,,,,,,,,,,,,,,16.85,,,,-15.94,-5.46,-8.34,-4.72,36.60,10.25,2.78
BalanceReckoning_qq,,,,,,,,,,,,,,,,,,-100.00,,,,34.04,-34.59,2.87,-42.69,10.73,30.82,10.26,13.73,7.07,13.49
BalanceReckoning_sq,,,,,,,,,,,,,,,,,,0.41,,,,1.26,-1.22,-1.13,-8.93,0.81,-10.52,-1.89,3.33,-0.36,4.68
BalanceTotalEquityAndLiabilities,22133000,21343000,21919000,22720000,23920000,24154000,22590000,23201000,23623000,23255000,20175000,20650000,23259000,22866000,24327000,25797000,29433000,29332000,27909000,29834000,30288000,28526000,35292000,28728000,33361000,33188000,30841000,30824000,37826000,40297000,31974000
BalanceTotalEquityAndLiabilities_yy,,,,,8.07,13.17,3.06,2.12,-1.24,-3.72,-10.69,-11.00,-1.54,-1.67,20.58,24.92,26.54,28.28,14.72,15.65,2.90,-2.75,26.45,-3.71,10.15,16.34,-12.61,7.30,13.38,21.42,3.67
BalanceTotalEquityAndLiabilities_sy,,,,,10.99,11.62,5.88,11.68,5.74,11.01,2.72,3.24,10.67,6.16,8.82,9.16,8.61,8.32,8.47,10.56,6.99,7.68,7.19,4.97,7.77,7.37,2.92,6.59,7.08,9.93,11.96
BalanceTotalEquityAndLiabilities_qq,,-3.57,2.70,3.65,5.28,0.98,-6.48,2.70,1.82,-1.56,-13.24,2.35,12.63,-1.69,6.39,6.04,14.09,-0.34,-4.85,6.90,1.52,-5.82,23.72,-18.60,16.13,-0.52,-7.07,-0.06,22.72,6.53,-20.65
BalanceTotalEquityAndLiabilities_sq,,-0.03,5.55,-100.00,11.65,1.59,0.46,-1.40,0.44,0.08,1.18,-0.16,2.06,0.46,2.74,1.51,0.09,2.54,1.41,0.40,1.04,0.55,3.07,0.48,2.01,0.82,-0.08,1.95,3.53,0.54,0.06
CashflowOperatingCashflow,2805000,,,,5450000,,,3940000,1426000,1914000,1591000,2200000,2386000,2381000,2195000,2099000,2522000,3005000,1275000,2470000,1552000,2946000,928000,1280000,4188000,2972000,759000,2200000,3611000,5432000,2445000
CashflowOperatingCashflow_yy,,,,,94.30,,,,-73.83,,,-44.16,67.32,24.40,37.96,-4.59,5.70,26.21,-41.91,17.68,-38.46,-1.96,-27.22,-48.18,169.85,0.88,-18.21,71.88,-13.78,82.77,222.13
CashflowOperatingCashflow_sy,,,,,56.01,,,,-12.48,,,-27.32,17.03,62.76,3.55,34.25,5.70,13.20,36.05,17.68,-25.83,-1.96,-17.95,9.45,41.33,32.71,21.22,-16.07,-40.52,-17.79,0.11
CashflowOperatingCashflow_qq,,-100.00,,,,-100.00,,,-63.81,34.22,-16.88,38.28,8.45,-0.21,-7.81,-4.37,20.15,19.15,-57.57,93.73,-37.17,89.82,-68.50,37.93,227.19,-29.04,-74.46,189.86,64.14,50.43,-54.99
CashflowOperatingCashflow_sq,,-46.20,,,,-71.84,,,60.12,-70.85,-12.84,38.28,47.86,-34.73,-28.69,27.81,71.44,-55.78,3.34,-0.76,20.72,-4.27,21.40,23.64,86.27,-47.40,-5.55,-19.73,29.12,-15.36,-12.02
CashflowAmortization,2340000,,,,2767000,,,3170000,785000,1059000,913000,791000,798000,718000,741000,715000,715000,777000,799000,776000,805000,785000,813000,851000,916000,890000,884000,890000,903000,1042000,1063000
CashflowAmortization_yy,,,,,18.25,,,,-71.63,,,-75.05,1.66,-32.20,-18.84,-9.61,-10.40,8.22,7.83,8.53,12.59,1.03,1.75,9.66,13.79,13.38,8.73,4.58,-1.42,17.08,20.25
CashflowAmortization_sy,,,,,10.78,,,,13.37,,,0.69,1.92,-1.46,1.75,6.69,9.38,12.75,12.88,10.43,0.41,11.04,8.15,10.24,3.32,1.41,2.87,0.77,5.65,10.77,11.26
CashflowAmortization_qq,,-100.00,,,,-100.00,,,-75.24,34.90,-13.79,-13.36,0.88,-10.03,3.20,-3.51,,8.67,2.83,-2.88,3.74,-2.48,3.57,4.67,7.64,-2.84,-0.67,0.68,1.46,15.39,2.02
