,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceCurrentOtherLiabilities_qq,,,-100.00,,-100.00,,-21.54,46.77,-100.00,,-11.23,-40.43,-100.00,,-19.64,-21.02,-100.00,,22.17,-33.18,-100.00,,-10.71,109.84,-59.52,153.84,3.91,-17.90,-29.83,43.33,8.28,1.65,7.57,13.91,-23.38,9.48,-8.13,9.69,-21.57,8.50,-5.99,212.53,42.75,9.75,-0.69,-19.08,-8.55,21.88
BalanceCurrentOtherLiabilities_sq,,,-100.00,,-100.00,,-21.54,46.77,-100.00,,-11.23,-40.43,-100.00,,-19.64,-21.02,-100.00,,22.17,-33.18,-100.00,,-10.71,109.84,-59.52,153.84,3.91,-17.90,-29.83,43.33,8.28,1.65,7.57,13.91,-23.38,9.48,-8.13,9.69,-21.57,8.50,-5.99,212.53,42.75,9.75,-0.69,-19.08,-8.55,21.88
BalanceReckoning,,194000,,3000,,91000,7000,15000,,56000,40000,44000,,85000,48000,119000,,101000,12000,65000,,33000,480000,285000,332000,147000,271000,63000,183000,710000,1833000,1703000,931000,1757000,1778000,1611000,1693000,973000,2166000,2048000,1751000,1990000,3821000,10975000,18502000,17640000,14844000,21542000
BalanceReckoning_yy,,,,,,-53.09,,400.00,,-38.46,471.43,193.33,,51.79,20.00,170.45,,18.82,-75.00,-45.38,,-67.33,3900.00,338.46,,345.45,-43.54,-77.89,-44.88,382.99,576.38,2603.17,408.74,147.46,-3.00,-5.40,81.85,-44.62,21.82,27.13,3.43,104.52,76.41,435.89,956.65,786.43,288.48,96.28
BalanceReckoning_sy,,,,,,-53.09,,400.00,,-38.46,471.43,193.33,,51.79,20.00,170.45,,18.82,-75.00,-45.38,,-67.33,3900.00,338.46,,345.45,-43.54,-77.89,-44.88,382.99,576.38,2603.17,408.74,147.46,-3.00,-5.40,81.85,-44.62,21.82,27.13,3.43,104.52,76.41,435.89,956.65,786.43,288.48,96.28
BalanceReckoning_qq,,,-100.00,,-100.00,,-92.31,114.29,-100.00,,-28.57,10.00,-100.00,,-43.53,147.92,-100.00,,-88.12,441.67,-100.00,,1354.55,-40.62,16.49,-55.72,84.35,-76.75,190.48,287.98,158.17,-7.09,-45.33,88.72,1.20,-9.39,5.09,-42.53,122.61,-5.45,-14.50,13.65,92.01,187.23,68.58,-4.66,-15.85,45.12
BalanceReckoning_sq,,,-100.00,,-100.00,,-92.31,114.29,-100.00,,-28.57,10.00,-100.00,,-43.53,147.92,-100.00,,-88.12,441.67,-100.00,,1354.55,-40.62,16.49,-55.72,84.35,-76.75,190.48,287.98,158.17,-7.09,-45.33,88.72,1.20,-9.39,5.09,-42.53,122.61,-5.45,-14.50,13.65,92.01,187.23,68.58,-4.66,-15.85,45.12
BalanceTotalEquityAndLiabilities,0,65911000,0,73884000,0,114460000,144552000,149333000,0,164426000,163787000,151836000,0,163841000,157538000,144579000,0,126201000,119673000,110004000,0,116790000,118141000,242473000,243282000,233456000,239702000,239512000,235371000,238842000,279485000,245074000,249136000,263417000,259800000,267201000,281898000,279939000,273643000,275439000,284647000,392879000,406887000,433165000,462970000,454713000,446165000,449318000
BalanceTotalEquityAndLiabilities_yy,,,,,,73.66,,102.12,,43.65,13.31,1.68,,-0.36,-3.82,-4.78,,-22.97,-24.04,-23.91,,-7.46,-1.28,120.42,,99.89,102.89,-1.22,-3.25,2.31,16.60,2.32,5.85,10.29,-7.04,9.03,13.15,6.27,5.33,3.08,0.98,40.34,48.69,57.26,62.65,15.74,9.65,3.73
BalanceTotalEquityAndLiabilities_sy,,,,,,73.66,,102.12,,43.65,13.31,1.68,,-0.36,-3.82,-4.78,,-22.97,-24.04,-23.91,,-7.46,-1.28,120.42,,99.89,102.89,-1.22,-3.25,2.31,16.60,2.32,5.85,10.29,-7.04,9.03,13.15,6.27,5.33,3.08,0.98,40.34,48.69,57.26,62.65,15.74,9.65,3.73
BalanceTotalEquityAndLiabilities_qq,,,-100.00,,-100.00,,26.29,3.31,-100.00,,-0.39,-7.30,-100.00,,-3.85,-8.23,-100.00,,-5.17,-8.08,-100.00,,1.16,105.24,0.33,-4.04,2.68,-0.08,-1.73,1.47,17.02,-12.31,1.66,5.73,-1.37,2.85,5.50,-0.69,-2.25,0.66,3.34,38.02,3.57,6.46,6.88,-1.78,-1.88,0.71
BalanceTotalEquityAndLiabilities_sq,,,-100.00,,-100.00,,26.29,3.31,-100.00,,-0.39,-7.30,-100.00,,-3.85,-8.23,-100.00,,-5.17,-8.08,-100.00,,1.16,105.24,0.33,-4.04,2.68,-0.08,-1.73,1.47,17.02,-12.31,1.66,5.73,-1.37,2.85,5.50,-0.69,-2.25,0.66,3.34,38.02,3.57,6.46,6.88,-1.78,-1.88,0.71
CashflowOperatingCashflow,-534000,-5056000,2097000,-1585000,-1300000,193000,1440000,-2131000,-903000,16563000,6118000,8815000,-1069000,-134000,-37000,5609000,-2376000,-1408000,3459000,1584000,-3099000,3919000,3129000,1221000,4836000,8633000,-1283000,1857000,11590000,-5652000,-3995000,354000,741000,-2479000,6728000,-3474000,1880000,1166000,4390000,4350000,-750000,5142000,641000,-8156000,6675000,273000,18030000,5361000
CashflowOperatingCashflow_yy,,,,,-143.45,103.82,-31.33,-34.45,30.54,8481.87,324.86,513.66,-18.38,-100.81,-100.60,-36.37,-122.26,-950.75,9448.65,-71.76,-30.43,378.34,-9.54,-22.92,256.05,120.29,-141.00,52.09,139.66,-165.47,-211.38,-80.94,-93.61,56.14,268.41,-1081.36,153.71,147.04,-34.75,225.22,-139.89,340.99,-85.40,-287.49,990.00,-94.69,2712.79,165.73
CashflowOperatingCashflow_sy,,,,,-143.45,103.82,-31.33,-34.45,30.54,8481.87,324.86,513.66,-18.38,-100.81,-100.60,-36.37,-122.26,-950.75,9448.65,-71.76,-30.43,378.34,-9.54,-22.92,256.05,120.29,-141.00,52.09,139.66,-165.47,-211.38,-80.94,-93.61,56.14,268.41,-1081.36,153.71,147.04,-34.75,225.22,-139.89,340.99,-85.40,-287.49,990.00,-94.69,2712.79,165.73
CashflowOperatingCashflow_qq,,-846.82,141.48,-175.58,17.98,114.85,646.11,-247.99,57.63,1934.22,-63.06,44.08,-112.13,87.46,72.39,15259.46,-142.36,40.74,345.67,-54.21,-295.64,226.46,-20.16,-60.98,296.07,78.52,-114.86,244.74,524.12,-148.77,29.32,108.86,109.32,-434.55,371.40,-151.63,154.12,-37.98,276.50,-0.91,-117.24,785.60,-87.53,-1372.39,181.84,-95.91,6504.40,-70.27
CashflowOperatingCashflow_sq,,-846.82,141.48,-175.58,17.98,114.85,646.11,-247.99,57.63,1934.22,-63.06,44.08,-112.13,87.46,72.39,15259.46,-142.36,40.74,345.67,-54.21,-295.64,226.46,-20.16,-60.98,296.07,78.52,-114.86,244.74,524.12,-148.77,29.32,108.86,109.32,-434.55,371.40,-151.63,154.12,-37.98,276.50,-0.91,-117.24,785.60,-87.53,-1372.39,181.84,-95.91,6504.40,-70.27
CashflowAmortization,572000,338000,423000,414000,529000,558000,1446000,938000,891000,,1099000,954000,1025000,,1215000,2680000,2188000,,994000,1000000,986000,1011000,923000,2220000,1716000,2658000,1864000,1860000,1936000,2028000,1635000,1909000,1009000,2430000,1529000,1466000,1545000,1476000,1405000,1330000,1503000,1849000,2309000,2279000,2054000,2424000,2132000,1836000
CashflowAmortization_yy,,,,,-7.52,65.09,241.84,126.57,68.43,-100.00,-24.00,1.71,15.04,,10.56,180.92,113.46,,-18.19,-62.69,-54.94,,-7.14,122.00,74.04,162.91,101.95,-16.22,12.82,-23.70,-12.29,2.63,-47.88,19.82,-6.48,-23.21,53.12,-39.26,-8.11,-9.28,-2.72,25.27,64.34,71.35,36.66,31.10,-7.67,-19.44
CashflowAmortization_sy,,,,,-7.52,65.09,241.84,126.57,68.43,-100.00,-24.00,1.71,15.04,,10.56,180.92,113.46,,-18.19,-62.69,-54.94,,-7.14,122.00,74.04,162.91,101.95,-16.22,12.82,-23.70,-12.29,2.63,-47.88,19.82,-6.48,-23.21,53.12,-39.26,-8.11,-9.28,-2.72,25.27,64.34,71.35,36.66,31.10,-7.67,-19.44
CashflowAmortization_qq,,-40.91,25.15,-2.13,27.78,5.48,159.14,-35.13,-5.01,-100.00,,-13.19,7.44,-100.00,,120.58,-18.36,-100.00,,0.60,-1.40,2.54,-8.70,140.52,-22.70,54.90,-29.87,-0.21,4.09,4.75,-19.38,16.76,-47.15,140.83,-37.08,-4.12,5.39,-4.47,-4.81,-5.34,13.01,23.02,24.88,-1.30,-9.87,18.01,-12.05,-13.88
CashflowAmortization_sq,,-40.91,25.15,-2.13,27.78,5.48,159.14,-35.13,-5.01,-100.00,,-13.19,7.44,-100.00,,120.58,-18.36,-100.00,,0.60,-1.40,2.54,-8.70,140.52,-22.70,54.90,-29.87,-0.21,4.09,4.75,-19.38,16.76,-47.15,140.83,-37.08,-4.12,5.39,-4.47,-4.81,-5.34,13.01,23.02,24.88,-1.30,-9.87,18.01,-12.05,-13.88
CashflowInvestingCashflow,-1243000,-1699000,-1060000,-2003000,2635000,-19338000,-4108000,1920000,-771000,-2353000,-1479000,-4095000,-2484000,-4235000,-1892000,-2633000,414000,-1020000,-897000,-330000,870000,-2872000,-967000,-2418000,-1731000,1350000,-1053000,-4358000,-8665000,2491000,-458000,-1873000,-197000,-583000,-1976000,-664000,-3387000,-8270000,-4115000,-4272000,1337000,-9067000,-295000,-22586000,-3753000,1209000,-4136000,-2392000
CashflowInvestingCashflow_yy,,,,,311.99,-1038.20,-287.55,195.86,-129.26,87.83,64.00,-313.28,-222.18,-79.98,-27.92,35.70,116.67,75.91,52.59,87.47,110.14,-181.57,-7.80,-632.73,-298.97,147.01,-8.89,-80.23,-400.58,84.52,56.51,57.02,97.73,-123.40,-331.44,64.55,-1619.29,-1318.52,-108.25,-543.37,139.47,-9.64,92.83,-428.70,-380.70,113.33,-1302.03,89.41
CashflowInvestingCashflow_sy,,,,,311.99,-1038.20,-287.55,195.86,-129.26,87.83,64.00,-313.28,-222.18,-79.98,-27.92,35.70,116.67,75.91,52.59,87.47,110.14,-181.57,-7.80,-632.73,-298.97,147.01,-8.89,-80.23,-400.58,84.52,56.51,57.02,97.73,-123.40,-331.44,64.55,-1619.29,-1318.52,-108.25,-543.37,139.47,-9.64,92.83,-428.70,-380.70,113.33,-1302.03,89.41
CashflowInvestingCashflow_qq,,-36.69,37.61,-88.96,231.55,-833.89,78.76,146.74,-140.16,-205.19,37.14,-176.88,39.34,-70.49,55.32,-39.16,115.72,-346.38,12.06,63.21,363.64,-430.11,66.33,-150.05,28.41,177.99,-178.00,-313.87,-98.83,128.75,-118.39,-308.95,89.48,-195.94,-238.94,66.40,-410.09,-144.17,50.24,-3.82,131.30,-778.16,96.75,-7556.27,83.38,132.21,-442.10,42.17
CashflowInvestingCashflow_sq,,-36.69,37.61,-88.96,231.55,-833.89,78.76,146.74,-140.16,-205.19,37.14,-176.88,39.34,-70.49,55.32,-39.16,115.72,-346.38,12.06,63.21,363.64,-430.11,66.33,-150.05,28.41,177.99,-178.00,-313.87,-98.83,128.75,-118.39,-308.95,89.48,-195.94,-238.94,66.40,-410.09,-144.17,50.24,-3.82,131.30,-778.16,96.75,-7556.27,83.38,132.21,-442.10,42.17
CashflowCapex,1243000,2078000,1081000,1003000,290000,663000,4274000,-1223000,858000,2364000,1479000,2537000,2570000,5704000,3286000,1274000,273000,1147000,905000,339000,-873000,4228000,561000,1265000,5406000,7882000,4038000,2677000,8506000,2039000,511000,1416000,606000,2515000,1605000,-455000,128000,2683000,356000,1166000,-262000,19134000,102000,21183000,919000,14592000,897000,864000
CashflowCapex_yy,,,,,-76.67,-68.09,295.37,-221.93,195.86,256.56,-65.40,307.44,199.53,141.29,122.18,-49.78,-89.38,-79.89,-72.46,-73.39,-419.78,268.61,-38.01,273.16,719.24,86.42,619.79,111.62,57.34,-74.13,-87.35,-47.10,-92.88,23.34,214.09,-132.13,-78.88,6.68,-77.82,356.26,-304.69,613.16,-71.35,1716.72,450.76,-23.74,779.41,-95.92
CashflowCapex_sy,,,,,-76.67,-68.09,295.37,-221.93,195.86,256.56,-65.40,307.44,199.53,141.29,122.18,-49.78,-89.38,-79.89,-72.46,-73.39,-419.78,268.61,-38.01,273.16,719.24,86.42,619.79,111.62,57.34,-74.13,-87.35,-47.10,-92.88,23.34,214.09,-132.13,-78.88,6.68,-77.82,356.26,-304.69,613.16,-71.35,1716.72,450.76,-23.74,779.41,-95.92
CashflowCapex_qq,,67.18,-47.98,-7.22,-71.09,128.62,544.65,-128.61,170.16,175.52,-37.44,71.53,1.30,121.95,-42.39,-61.23,-78.57,320.15,-21.10,-62.54,-357.52,584.31,-86.73,125.49,327.35,45.80,-48.77,-33.70,217.74,-76.03,-74.94,177.10,-57.20,315.02,-36.18,-128.35,128.13,1996.09,-86.73,227.53,-122.47,7403.05,-99.47,20667.65,-95.66,1487.81,-93.85,-3.68
CashflowCapex_sq,,67.18,-47.98,-7.22,-71.09,128.62,544.65,-128.61,170.16,175.52,-37.44,71.53,1.30,121.95,-42.39,-61.23,-78.57,320.15,-21.10,-62.54,-357.52,584.31,-86.73,125.49,327.35,45.80,-48.77,-33.70,217.74,-76.03,-74.94,177.10,-57.20,315.02,-36.18,-128.35,128.13,1996.09,-86.73,227.53,-122.47,7403.05,-99.47,20667.65,-95.66,1487.81,-93.85,-3.68
CashflowFinancingCashflow,1841000,6678000,32000,2570000,39872000,-2749000,2125000,-2441000,156000,-2152000,-1880000,-4836000,-831000,3992000,-1391000,-5014000,2679000,-583000,-1123000,-5007000,2963000,-4236000,-2466000,1141000,-2680000,-8923000,2261000,4179000,-878000,-1598000,18611000,-12316000,-1477000,4846000,-6426000,8112000,15277000,-201000,5000,-8373000,-1639000,13147000,11038000,14031000,1563000,-3589000,-8617000,-3532000
CashflowFinancingCashflow_yy,,,,,2065.78,-141.17,6540.62,-194.98,-99.61,21.72,-188.47,-98.12,-632.69,285.50,26.01,-3.68,422.38,-114.60,19.27,0.14,10.60,-626.59,-119.59,122.79,-190.45,-110.65,191.69,266.26,67.24,82.09,723.13,-394.71,-68.22,403.25,-134.53,165.87,1134.33,-104.15,100.08,-203.22,-110.73,6640.80,220660.01,267.57,195.36,-127.30,-178.07,-125.17
CashflowFinancingCashflow_sy,,,,,2065.78,-141.17,6540.62,-194.98,-99.61,21.72,-188.47,-98.12,-632.69,285.50,26.01,-3.68,422.38,-114.60,19.27,0.14,10.60,-626.59,-119.59,122.79,-190.45,-110.65,191.69,266.26,67.24,82.09,723.13,-394.71,-68.22,403.25,-134.53,165.87,1134.33,-104.15,100.08,-203.22,-110.73,6640.80,220660.01,267.57,195.36,-127.30,-178.07,-125.17
CashflowFinancingCashflow_qq,,262.74,-99.52,7931.25,1451.44,-106.89,177.30,-214.87,106.39,-1479.49,12.64,-157.23,82.82,580.39,-134.84,-260.46,153.43,-121.76,-92.62,-345.86,159.18,-242.96,41.78,146.27,-334.88,-232.95,125.34,84.83,-121.01,-82.00,1264.64,-166.18,88.01,428.10,-232.60,226.24,88.33,-101.32,102.49,-167560.00,80.43,902.14,-16.04,27.12,-88.86,-329.62,-140.09,59.01
CashflowFinancingCashflow_sq,,262.74,-99.52,7931.25,1451.44,-106.89,177.30,-214.87,106.39,-1479.49,12.64,-157.23,82.82,580.39,-134.84,-260.46,153.43,-121.76,-92.62,-345.86,159.18,-242.96,41.78,146.27,-334.88,-232.95,125.34,84.83,-121.01,-82.00,1264.64,-166.18,88.01,428.10,-232.60,226.24,88.33,-101.32,102.49,-167560.00,80.43,902.14,-16.04,27.12,-88.86,-329.62,-140.09,59.01
CashflowShareCapitalCash,454000,0,,,40989000,-1000,,,,,,0,,0,,4000,,4000,,0,0,0,,25000,0,129000,,,,,,,,,,1913000,2000,-1000,2583000,0,1000,6250000,,,,,,
CashflowShareCapitalCash_yy,,,,,8928.41,,,,-100.00,100.00,,,,,,,,,,-100.00,,-100.00,,,,,,-100.00,,-100.00,,,,,,,,,,-100.00,-50.00,625100.00,-100.00,,-100.00,-100.00,,
CashflowShareCapitalCash_sy,,,,,8928.41,,,,-100.00,100.00,,,,,,,,,,-100.00,,-100.00,,,,,,-100.00,,-100.00,,,,,,,,,,-100.00,-50.00,625100.00,-100.00,,-100.00,-100.00,,
CashflowShareCapitalCash_qq,,-100.00,,,,-100.00,100.00,,,,,,,,,,-100.00,,-100.00,,,,,,-100.00,,-100.00,,,,,,,,,,-99.90,-150.00,258400.00,-100.00,,624900.00,-100.00,,,,,
CashflowShareCapitalCash_sq,,-100.00,,,,-100.00,100.00,,,,,,,,,,-100.00,,-100.00,,,,,,-100.00,,-100.00,,,,,,,,,,-99.90,-150.00,258400.00,-100.00,,624900.00,-100.00,,,,,
CashflowDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3643000,0,,,4372000,150000,,
CashflowDividend_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.01,,,
CashflowDividend_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.01,,,
CashflowDividend_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,-96.57,-100.00,
CashflowDividend_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,-96.57,-100.00,
CashflowNetCashflow,64000,-77000,1069000,-1018000,41207000,-21894000,-543000,-1742000,-842000,6000,2759000,-116000,-4384000,-377000,-3320000,-2038000,717000,-3011000,1439000,-3753000,734000,-3189000,-304000,-56000,425000,1060000,-75000,1678000,2047000,-4759000,14158000,-13835000,-933000,1784000,-1674000,3974000,13770000,-7305000,280000,-8295000,-1052000,9222000,11384000,-16711000,4485000,-2107000,5277000,-563000
CashflowNetCashflow_yy,,,,,64285.94,-28333.77,-150.80,-71.12,-102.04,100.03,608.10,93.34,-420.67,-6383.33,-220.33,-1656.90,116.35,-698.67,143.34,-84.15,2.37,-5.91,-121.13,98.51,-42.10,133.24,75.33,3096.43,381.65,-548.96,18977.33,-924.49,-145.58,137.49,-111.82,128.72,1575.88,-509.47,116.73,-308.73,-107.64,226.24,3965.71,-101.46,526.33,-122.85,-53.65,96.63
CashflowNetCashflow_sy,,,,,64285.94,-28333.77,-150.80,-71.12,-102.04,100.03,608.10,93.34,-420.67,-6383.33,-220.33,-1656.90,116.35,-698.67,143.34,-84.15,2.37,-5.91,-121.13,98.51,-42.10,133.24,75.33,3096.43,381.65,-548.96,18977.33,-924.49,-145.58,137.49,-111.82,128.72,1575.88,-509.47,116.73,-308.73,-107.64,226.24,3965.71,-101.46,526.33,-122.85,-53.65,96.63
CashflowNetCashflow_qq,,-220.31,1488.31,-195.23,4147.84,-153.13,97.52,-220.81,51.66,100.71,45883.33,-104.20,-3679.31,91.40,-780.64,38.61,135.18,-519.94,147.79,-360.81,119.56,-534.47,90.47,81.58,858.93,149.41,-107.08,2337.33,21.99,-332.49,397.50,-197.72,93.26,291.21,-193.83,337.40,246.50,-153.05,103.83,-3062.50,87.32,976.62,23.44,-246.79,126.84,-146.98,350.45,-110.67
CashflowNetCashflow_sq,,-220.31,1488.31,-195.23,4147.84,-153.13,97.52,-220.81,51.66,100.71,45883.33,-104.20,-3679.31,91.40,-780.64,38.61,135.18,-519.94,147.79,-360.81,119.56,-534.47,90.47,81.58,858.93,149.41,-107.08,2337.33,21.99,-332.49,397.50,-197.72,93.26,291.21,-193.83,337.40,246.50,-153.05,103.83,-3062.50,87.32,976.62,23.44,-246.79,126.84,-146.98,350.45,-110.67
