,2009/Q4,2010/Q4,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
RMO_qq,,,,16.69,33.95,18.00,17.34,1.41,-7.01,-9.90,-4.66,21.08,-2.49,0.29,1.54,-5.02,2.51,2.83,-1.69,-2.81,4.82,1.60,1.21,0.52,-3.77,-14.26,-23.90,-42.25,-53.61,-22.42,2.24
RMO_sq,,,,-9.20,-8.47,8.27,-1.16,-0.58,-3.17,1.93,3.80,2.68,-0.73,4.46,-3.48,2.38,11.38,-13.77,-14.68,11.90,8.25,-11.63,15.81,2.67,10.83,-7.91,-8.22,0.73,2.49,2.95,-1.97
RMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMT_yy,,104.77,,,360.20,,163.15,56.45,-14.95,-20.73,-26.38,2.48,17.79,19.77,28.67,-1.23,14.53,19.28,12.49,17.27,-4.42,-15.59,-18.73,-18.50,-17.47,-29.04,-49.89,-75.22,-87.66,-88.06,-82.11
RMT_sy,,-3.64,,,-4.22,,-5.84,4.38,7.60,13.20,16.44,-3.61,-1.33,-1.38,5.80,17.39,9.20,12.28,-14.11,-23.79,-14.45,-6.32,26.67,23.31,-3.42,-17.59,-20.71,-0.39,9.61,-6.41,-12.43
RMT_qq,,,,49.93,55.29,6.41,6.22,-10.87,-15.57,-0.82,-1.35,24.07,-2.97,0.85,5.98,-4.77,12.52,5.03,-0.05,-0.72,-8.29,-7.24,-3.77,-0.45,-7.13,-20.24,-32.05,-50.77,-53.75,-22.82,1.80
RMT_sq,,,,-0.31,-4.06,1.13,-2.65,10.51,-1.10,6.39,0.14,-8.52,1.23,6.34,7.44,1.50,-5.82,9.33,-17.81,-9.94,5.72,19.73,11.12,-12.33,-17.20,2.16,6.91,10.14,-8.89,-12.77,0.04
RM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM_yy,,34.75,,,161.27,,123.14,83.03,22.67,-3.57,-20.14,-2.40,3.93,13.94,21.48,-5.03,1.24,4.01,0.27,2.85,1.92,-0.96,0.93,3.93,-3.41,-18.40,-39.45,-66.30,-83.67,-85.05,-79.51
RM_sy,,14.52,,,-1.24,,-2.33,-2.20,4.77,1.94,2.62,-3.41,3.70,10.97,14.73,12.24,4.65,-8.53,-16.46,-12.76,-10.63,-2.45,6.32,5.93,6.47,5.77,1.38,3.72,-3.69,-3.35,-1.08
RM_qq,,,,21.24,36.52,16.48,15.75,-0.56,-8.50,-8.44,-4.14,21.54,-2.56,0.38,2.20,-4.98,3.87,3.12,-1.48,-2.54,2.93,0.22,0.39,0.36,-4.34,-15.34,-25.50,-44.15,-53.64,-22.52,2.14
RM_sq,,,,5.67,-6.98,1.17,-1.79,5.82,-0.36,-1.56,-1.13,-0.41,6.98,5.35,2.22,-2.57,-0.26,-7.92,-6.64,1.74,2.18,0.51,1.75,1.38,2.69,-0.15,-2.47,3.71,-4.64,0.21,-0.18
COP,184000,,,,,,,44000,43000,43000,40000,44000,43000,42000,43000,42000,39000,39000,36000,38000,39000,37000,37000,38000,41000,51000,74000,145000,383000,589000,591000
COP_yy,,,,,,,,,,,,,,-2.33,7.50,-4.55,-9.30,-7.14,-16.28,-9.52,,-5.13,2.78,,5.13,37.84,100.00,281.58,834.15,1054.90,698.65
COP_sy,,,,,,,,,,,,,,0.90,3.17,24.60,9.71,14.20,8.66,-5.90,,3.11,2.57,,5.13,7.54,3.76,-2.28,3.90,-6.54,12.08
COP_qq,,,,,,,,,-2.27,,-6.98,10.00,-2.27,-2.33,2.38,-2.33,-7.14,,-7.69,5.56,2.63,-5.13,,2.70,7.89,24.39,45.10,95.95,164.14,53.79,0.34
COP_sq,,,,,,,,,-3.48,,3.58,-9.80,11.82,-3.43,5.92,8.94,-1.54,,0.78,-5.66,6.27,2.05,,-1.00,3.80,4.39,-3.27,-6.76,10.36,-6.10,16.00
CSP,91000,,,,,,,21000,18000,14000,10000,21000,21000,22000,22000,20000,15000,15000,15000,19000,23000,24000,22000,20000,24000,32000,57000,131000,342000,522000,505000
CSP_yy,,,,,,,,,,,,,16.67,57.14,120.00,-4.76,-28.57,-31.82,-31.82,-5.00,53.33,60.00,46.67,5.26,4.35,33.33,159.09,555.00,1325.00,1531.25,785.96
CSP_sy,,,,,,,,,,,,,16.48,11.70,16.50,38.55,10.38,13.33,-34.58,-34.35,-77.78,-18.49,52.23,56.29,234.62,-14.43,-32.22,11.02,63.22,77.11,59.26
CSP_qq,,,,,,,,,-14.29,-22.22,-28.57,110.00,,4.76,,-9.09,-25.00,,,26.67,21.05,4.35,-8.33,-9.09,20.00,33.33,78.12,129.82,161.07,52.63,-3.26
CSP_sq,,,,,,,,,-12.50,3.30,9.57,-19.42,,-0.94,,-4.17,1.74,,,-3.82,-65.56,273.08,23.20,-1.26,-26.27,-4.60,-2.41,61.73,8.40,3.52,-12.24
