,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
CZOCurrent_sy,-49.49,-39.31,,,,-34.87,2.74,-8.74,-19.15,4.93,-21.83,-14.50,0.01,-3.95,4.19,-31.35,-31.46,-50.74,-39.30,-20.09,-23.83,5.01,-4.36,10.06,3.16,-0.06,1.70,-9.44,6.18,3.45,10.21,4.84,-13.71,-15.94,-16.78,-27.68,57.35,-8.70,-19.25,19.30,-42.84,3.42,13.00,37.68,46.43,11.79,-2.09,-42.77,-45.27,-33.90,-30.08,6.02
CZOCurrent_qq,,,-17.92,8.87,-7.19,-10.10,5.15,-2.26,-3.22,-11.05,-2.78,-3.40,5.30,8.02,-41.15,-14.58,1.03,-20.02,8.24,9.69,-1.39,4.47,2.82,2.32,1.74,-5.52,3.41,6.51,7.67,13.59,27.83,-41.74,-9.36,62.08,28.15,208.55,13.22,-52.01,-44.06,-14.73,-3.18,-26.11,-15.42,4.34,8.00,-6.94,0.76,21.92,-28.89,32.12,-5.62,129.45
CZOCurrent_sq,,,-30.03,7.15,1.61,-14.51,10.38,-4.83,-9.98,10.95,-17.77,4.10,5.30,6.56,-10.80,-31.41,5.13,-23.41,9.91,-9.71,0.21,5.59,0.10,3.91,-6.07,2.30,1.86,-7.47,10.13,-0.34,8.52,-11.98,-9.36,-2.91,7.43,-23.51,97.21,-43.66,-4.98,13.01,-5.51,1.93,3.82,37.69,0.49,-22.18,-9.06,-19.52,-3.91,-6.01,-3.80,22.02
EVCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVCurrent_yy,71.39,-3.32,,,,-5.17,-2.89,3.38,,-4.71,-0.57,-5.97,,2.72,-6.33,-10.68,,-1.84,-3.37,-1.00,,-1.68,-8.16,1.42,,-0.10,0.44,-3.68,24.11,-1.23,0.62,-9.01,-17.51,-26.49,-20.65,-14.75,7.07,17.21,20.11,12.46,-4.82,-8.26,-19.98,-11.28,-14.86,-21.43,-21.90,-16.20,-18.40,-24.72,-30.23,-30.05
EVCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVCurrent_qq,,,-10.00,0.55,-26.28,42.16,-7.84,7.04,-28.69,35.46,-3.83,1.22,-24.16,39.15,-12.30,-3.48,-15.10,36.59,-13.68,-1.11,-14.23,34.29,-19.37,9.20,-15.44,34.17,-18.93,4.73,8.95,6.77,-17.41,-5.30,-1.22,-4.85,-10.85,1.74,24.07,4.15,-8.64,-4.75,5.02,0.38,-20.30,5.60,0.78,-7.37,-20.78,13.31,-1.86,-14.54,-26.59,13.61
EVCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVPCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVPCurrent_yy,38.13,-25.20,,,,-13.36,-1.32,7.88,7.90,4.56,-0.36,-9.94,-6.56,-4.17,-17.26,-20.48,-10.65,-17.52,-11.78,-8.31,-8.18,-1.57,-8.39,2.92,1.46,-4.88,-5.24,-10.94,16.00,-7.43,-0.31,-11.80,-18.29,-15.81,-9.06,6.99,31.47,26.66,18.69,3.69,-14.72,-16.87,-27.50,-19.17,-17.72,-24.53,-21.69,-14.09,-21.74,-21.37,-27.05,-24.61
EVPCurrent_sy,1.81,77.33,,,,-26.09,31.77,44.64,24.44,-7.63,-0.36,-9.94,-22.08,6.34,-37.23,-22.52,7.15,-13.40,-29.82,-47.09,-26.42,-32.40,5.10,46.42,10.62,-3.88,-0.74,-44.66,-20.06,11.12,-14.07,18.41,-1.71,13.15,14.41,28.14,16.74,3.70,4.23,1.29,-6.12,29.42,27.03,19.48,21.47,-6.33,2.88,1.23,4.00,2.85,-7.28,-5.57
EVPCurrent_qq,,,-13.96,-0.47,-27.45,39.45,-2.00,8.81,-27.44,35.14,-6.61,-1.66,-24.71,38.59,-19.37,-5.48,-15.40,27.93,-13.76,-1.76,-15.29,37.14,-19.73,10.37,-16.49,28.56,-20.04,3.74,8.77,2.59,-13.88,-8.23,0.77,5.71,-6.98,7.97,23.83,1.84,-12.83,-5.67,1.84,-0.74,-23.98,5.17,3.67,-8.95,-21.11,15.38,-5.56,-8.51,-26.81,19.23
EVPCurrent_sq,,,-10.07,-0.87,-15.66,-1.69,60.32,8.81,-27.44,-27.03,72.95,-1.66,-37.21,-0.42,2.09,21.38,-13.17,-19.52,-17.26,-8.49,20.75,-26.07,28.64,27.49,-8.78,-35.76,32.85,-28.92,31.78,-10.69,2.74,-2.06,9.38,2.81,3.88,9.70,-0.35,-8.68,4.41,6.60,-7.63,25.89,2.48,0.27,-6.10,-2.92,12.55,-1.34,-3.53,-3.99,1.47,0.48
EVEBITCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVEBITCurrent_yy,-61.75,-33.06,,,,-29.30,-7.25,-11.35,-10.58,-15.69,-18.66,-23.98,-12.04,9.73,-39.42,-48.92,-45.13,-60.12,-27.81,-5.03,-6.37,20.24,6.69,9.91,11.81,1.02,2.15,1.98,39.06,33.05,67.55,-17.13,-36.75,-19.57,-12.96,395.21,676.94,151.82,12.65,-70.86,-78.90,-68.70,-58.71,-43.98,-40.04,-30.31,-17.48,3.46,-33.66,-13.11,-24.58,42.33
