,2008/Q4,2009/Q4,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
RMT_sq,,,,-1.93,-28.95,36.60,-12.15,-27.96,1.65,-0.24,-17.88,27.15,-2.92,-4.56,-29.71,1.69,-8.88,-7.12,-12.91,-3.00,3.67,4.33,13.27,2.51,-14.76,1.02,5.50,3.03,22.77,2.65,1.39,1.42,6.87
RM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM_yy,,4.40,20.36,,,,-37.41,-29.07,-24.74,-21.12,-7.73,0.23,17.57,28.67,14.78,13.54,9.93,-17.35,-27.73,-40.07,-35.37,-15.19,3.42,13.47,-17.90,-18.79,-20.42,-13.46,2.54,-0.41,-4.48,-11.69,-13.12
RM_sy,,-0.01,10.60,,,,-1.09,-32.93,-16.14,-4.84,-41.48,16.45,10.06,11.15,-2.35,-6.09,-8.57,-16.86,-3.44,-7.54,-2.79,6.83,11.17,15.70,12.30,7.06,11.21,2.25,7.21,11.78,3.17,2.01,5.17
RM_qq,,,,-14.66,-11.34,-10.41,-7.67,-3.29,-5.93,-6.10,8.01,5.04,10.35,2.76,-3.64,3.91,6.84,-22.74,-15.74,-13.83,15.22,1.39,2.74,-5.46,-16.63,0.29,0.68,2.80,-1.21,-2.60,-3.43,-4.96,-2.82
RM_sq,,,,-14.70,-17.29,-9.61,55.11,-42.16,3.42,2.57,-4.61,15.09,-2.25,3.58,-16.20,10.69,-4.84,-5.81,-2.68,5.99,0.05,3.51,1.28,10.31,-2.89,-1.32,5.21,1.42,1.81,2.89,-2.90,0.29,4.96
COP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSP_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSP_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSP_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSP_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
