,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
EVPCurrent_yy,1.81,7.16,,,,0.37,8.23,7.36,-6.59,-0.94,-11.20,-6.91,-1.83,-8.59,-12.02,-16.29,-17.55,-15.78,-13.56,-26.32,-10.17,-14.58,-31.37,-20.70,-4.06,-0.37,-5.52,-19.92,-18.47,-18.67,57.60,6.36,37.29,14.82,15.57,107.67,-33.00,8.46,-45.79,518.79,811.56,676.08,890.10,-9.50,-11.04,-16.49,-14.74,-20.08,-4.73,-12.47,-11.62,2.33
EVPCurrent_sy,1.81,77.33,,,,-26.09,31.77,44.64,24.44,-7.63,-0.36,-9.94,-22.08,6.34,-37.23,-22.52,7.15,-13.40,-29.82,-47.09,-26.42,-32.40,5.10,46.42,10.62,-3.88,-0.74,-44.66,-20.06,11.12,-14.07,18.41,-1.71,13.15,14.41,28.14,16.74,3.70,4.23,1.29,-6.12,29.42,27.03,19.48,21.47,-6.33,2.88,1.23,4.00,2.85,-7.28,-5.57
EVPCurrent_qq,,,-1.08,-1.69,8.33,-4.72,6.67,-2.49,-5.74,1.04,-4.38,2.23,-0.60,-5.92,-7.97,-2.73,-2.10,-3.90,-5.55,-17.09,19.38,-8.62,-24.12,-4.20,44.41,-5.10,-28.04,-18.80,47.02,-5.33,39.44,-45.20,89.77,-20.82,40.36,-1.53,-38.78,28.18,-29.85,1024.04,-9.81,9.13,-10.50,2.75,-11.35,2.44,-8.62,-3.69,5.67,-5.88,-7.73,11.51
EVPCurrent_sq,,,-10.07,-0.87,-15.66,-1.69,60.32,8.81,-27.44,-27.03,72.95,-1.66,-37.21,-0.42,2.09,21.38,-13.17,-19.52,-17.26,-8.49,20.75,-26.07,28.64,27.49,-8.78,-35.76,32.85,-28.92,31.78,-10.69,2.74,-2.06,9.38,2.81,3.88,9.70,-0.35,-8.68,4.41,6.60,-7.63,25.89,2.48,0.27,-6.10,-2.92,12.55,-1.34,-3.53,-3.99,1.47,0.48
EVEBITCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVEBITCurrent_yy,16.96,6.65,,,,8.66,16.47,-5.67,-16.71,5.04,-29.20,-25.71,-16.94,-6.28,13.94,47.00,69.07,-23.89,-40.04,-65.38,-67.65,-33.76,-34.89,25.09,138.42,15.43,42.45,-27.41,-52.38,-3.67,199.19,-845.41,-754.08,-262.69,-213.53,-141.97,212.75,136.76,110.83,127.77,-59.87,521.36,770.50,2.75,6.58,-25.02,-12.34,-19.02,7.34,-2.18,40.76,106.67
EVEBITCurrent_sy,341.08,-40.21,,,,-48.50,-13.09,117.85,72.88,18.19,-15.16,-25.90,-9.80,-35.21,-13.75,-24.75,-39.17,-25.95,-34.51,-13.11,-9.55,-14.45,-20.35,-6.87,15.74,7.43,16.82,-32.16,-23.23,-3.16,15.13,44.26,10.76,8.85,-8.75,-4.58,66.57,14.94,14.86,58.30,-2.92,-93.58,-95.12,-52.08,-37.13,2020.79,3238.32,76.36,5.62,-33.02,-25.99,24.80
EVEBITCurrent_qq,,,3.02,5.63,9.98,-9.21,10.43,-14.46,-2.89,14.51,-25.57,-10.25,8.57,29.21,-9.51,15.79,24.87,-41.84,-28.71,-33.14,16.70,19.09,-29.92,28.44,122.44,-42.35,-13.51,-34.55,45.94,16.61,168.63,-263.05,-28.06,70.99,-87.46,-247.51,159.67,-90.54,-44.74,790.90,-13.79,46.41,-22.59,5.16,-10.58,3.00,-9.50,-2.86,18.53,-6.13,30.24,42.63
EVEBITCurrent_sq,,,-34.28,-60.61,8.85,82.76,10.90,-1.25,-13.62,24.94,-20.39,-13.75,5.14,-10.26,5.98,-24.75,-15.00,9.24,-6.27,-0.16,-11.51,3.32,-12.74,16.73,9.97,-4.09,-5.11,-32.22,24.46,20.97,12.81,-15.07,-4.44,18.89,-5.43,-11.18,66.81,-17.96,-5.50,22.41,2.29,-94.58,-28.09,1100.86,34.21,83.00,13.19,-36.56,-19.62,16.05,25.07,6.97
EVEBITDACurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
