,2004/Q4,2005/Q4,2006/Q4,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
RZ_yy,,-10.83,-13.02,,1.52,,,-30.99,-6.24,-5.42,92.53,-3.75,-18.71,-9.06,-42.79,2.53,13.11,7.25,14.95,11.21,14.76,18.93,4.03,-12.14,-26.74,-29.22,-29.18,-9.91,5.25,6.19,16.98,-1.28,-2.15,3.50,10.57,34.74,57.74,56.59,23.75,-6.93,-27.58,-36.83,-39.11,-36.28,-39.63,-36.86,-27.62
RZ_sy,,-5.73,-5.89,,-11.36,,,6.60,14.52,24.18,-15.79,-19.77,-19.08,-24.60,22.40,26.82,16.17,30.85,8.12,8.83,20.95,22.10,21.15,19.99,-9.07,-14.18,-6.26,-28.60,-15.84,-19.00,-22.00,-7.47,-1.10,14.04,9.17,11.87,14.13,-3.07,-16.79,-17.55,11.29,12.42,29.62,39.10,6.23,-2.81,-9.72
RZ_qq,,,,,-19.89,-8.55,-20.82,18.95,8.85,-7.75,61.19,-40.53,-8.07,3.21,1.40,6.57,1.42,-2.14,8.68,3.10,4.65,1.42,-4.94,-12.92,-12.74,-2.01,-4.89,10.78,1.94,-1.13,4.78,-6.52,1.05,4.58,11.94,13.91,18.30,3.81,-11.54,-14.33,-7.94,-9.46,-14.73,-10.35,-12.78,-5.30,-2.24
RZ_sq,,,,,-2.70,-3.91,13.01,0.89,4.53,4.19,-23.36,-3.88,5.42,-2.91,24.42,-0.41,-3.43,9.36,2.81,0.24,7.33,10.39,2.01,-0.72,-18.67,4.20,11.41,-24.37,-4.13,0.28,7.29,-10.29,2.46,15.64,2.70,-8.07,4.54,-1.79,-11.83,-8.92,41.11,-0.79,1.66,-2.26,7.76,-9.23,-5.57
CRZ,18000,20000,23000,18000,23000,25000,31000,26000,24000,26000,16000,27000,30000,29000,28000,27000,26000,27000,25000,24000,23000,23000,24000,27000,31000,32000,34000,30000,30000,30000,29000,31000,30000,29000,26000,23000,19000,19000,21000,24000,27000,29000,34000,38000,44000,46000,48000
CRZ_yy,,11.11,15.00,,,,,44.44,4.35,4.00,-48.39,3.85,25.00,11.54,75.00,,-13.33,-6.90,-10.71,-11.11,-11.54,-14.81,-4.00,12.50,34.78,39.13,41.67,11.11,-3.23,-6.25,-14.71,3.33,,-3.33,-10.34,-25.81,-36.67,-34.48,-19.23,4.35,42.11,52.63,61.90,58.33,62.96,58.62,41.18
CRZ_sy,,5.05,7.69,,,,,-5.74,-12.00,-19.85,18.97,23.48,23.64,10.48,-18.84,,-13.97,-8.62,-14.29,-15.18,-17.95,-16.98,-11.46,-9.47,10.42,,8.24,4.65,18.87,43.18,28.26,44.44,,-12.70,-8.47,-9.23,-14.50,3.64,-4.63,20.34,-10.71,-10.53,-2.91,-28.17,-5.00,-1.96,4.00
CRZ_qq,,,,,27.78,8.70,24.00,-16.13,-7.69,8.33,-38.46,68.75,11.11,-3.33,-3.45,-3.57,-3.70,3.85,-7.41,-4.00,-4.17,,4.35,12.50,14.81,3.23,6.25,-11.76,,,-3.33,6.90,-3.23,-3.33,-10.34,-11.54,-17.39,,10.53,14.29,12.50,7.41,17.24,11.76,15.79,4.55,4.35
CRZ_sq,,,,,2.46,4.80,-11.45,-0.86,-4.35,-4.55,31.43,2.90,-4.23,-14.71,-3.45,,4.46,-9.40,-9.43,-1.04,1.05,,-3.41,1.18,23.26,-16.98,4.55,-2.17,,,-6.35,10.17,0.77,-16.03,-1.82,9.26,-5.08,,-9.65,37.86,-29.58,2.00,-1.96,2.00,-6.86,5.26,4.00
RMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMO_yy,,-15.38,-17.11,,0.30,,,-19.29,-13.01,-10.40,-5.02,-9.55,-12.57,-5.68,-2.19,4.94,14.01,13.60,16.92,16.89,15.01,13.83,7.95,-0.24,-5.46,-5.81,-5.28,1.74,5.20,3.24,4.12,-0.80,-0.34,1.23,4.74,10.13,13.09,12.54,3.95,-3.79,-10.49,-12.99,-15.88,-17.36,-19.42,-19.77,-15.25
RMO_sy,,-7.00,-0.84,,-16.80,,,2.31,12.75,16.61,-4.73,-4.76,-11.27,-5.39,17.46,25.80,22.48,29.38,-3.96,-6.38,1.49,8.22,16.58,12.25,2.20,-9.16,-7.96,-4.21,-7.08,-5.78,-4.76,-6.49,5.28,3.95,7.96,9.99,12.13,10.96,3.06,-4.23,-5.76,-8.26,-6.30,2.48,2.61,3.08,6.71
RMO_qq,,,,,-7.80,-7.46,-7.31,2.06,-0.63,-4.68,-1.75,-2.80,-3.95,2.83,1.89,4.28,4.34,2.47,4.87,4.25,2.66,1.42,-0.55,-3.66,-2.70,1.04,0.01,3.48,0.60,-0.84,0.86,-1.40,1.06,0.72,4.36,3.67,3.78,0.22,-3.60,-4.04,-3.45,-2.57,-6.80,-5.73,-5.86,-3.00,-1.56
RMO_sq,,,,,-4.10,-7.78,19.30,-3.03,5.68,-4.62,-2.53,-3.05,-1.55,1.70,21.01,3.83,-4.14,7.43,-10.18,1.22,3.92,14.54,-3.24,-2.53,-5.40,1.81,-1.95,1.43,-8.23,3.24,-0.89,-0.40,3.32,1.93,2.94,1.46,5.33,0.86,-4.39,-5.72,3.65,-1.81,-2.34,3.12,3.78,-1.37,1.10
RMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMT_yy,,-42.66,19.02,,-41.29,,,-73.24,-45.61,-26.60,-10.07,-14.97,-16.86,-2.84,10.85,28.34,46.42,43.17,36.37,27.26,17.85,13.43,10.82,3.05,-3.83,-11.43,-11.61,-3.03,8.92,26.38,28.03,9.31,-14.21,-36.11,-46.02,-51.44,-49.60,-45.42,-43.93,-35.74,-29.66,-23.88,-21.69,-22.68,-30.85,-37.23,-34.90
RMT_sy,,-17.32,6.28,,-29.13,,,-39.32,-34.25,-37.64,-50.65,-49.48,-38.38,2.91,16.95,36.05,26.32,19.49,24.33,17.44,1.08,37.84,4.54,4.34,-8.65,-18.09,10.49,7.34,6.12,-10.82,-15.40,-14.10,1.27,5.45,5.72,5.36,2.76,-3.45,-2.91,-5.58,-5.97,-0.47,-3.00,0.29,2.31,3.63,8.91
RMT_qq,,,,,-51.11,-30.85,-22.22,1.77,-0.63,-6.69,-4.71,-3.77,-2.83,9.05,8.72,11.41,10.86,6.62,3.56,3.96,2.66,2.63,1.18,-3.34,-4.19,-5.48,0.97,6.05,7.62,9.67,2.29,-9.46,-15.54,-18.32,-13.59,-18.54,-12.34,-11.56,-11.22,-6.64,-4.04,-4.30,-8.67,-7.82,-14.18,-13.13,-5.27
RMT_sq,,,,,-3.99,-37.48,10.71,-8.69,4.03,-40.70,-12.40,-6.53,26.90,-0.97,-0.44,8.74,17.83,-6.33,3.60,2.71,1.41,27.74,-21.43,2.51,-11.21,14.54,5.99,-0.42,-12.21,-3.75,0.54,1.12,3.49,0.22,0.80,0.78,0.93,-5.84,1.37,-1.99,0.52,-0.34,-1.21,1.34,2.53,0.95,3.83
RM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM_yy,,-17.73,-14.88,,-3.89,,,-27.49,-17.97,-12.91,-5.83,-10.42,-13.25,-5.25,-0.32,8.10,18.15,17.26,19.35,18.19,15.36,13.78,8.31,0.16,-5.25,-6.55,-6.11,1.13,5.64,5.77,6.70,0.38,-2.24,-4.86,-4.93,-4.06,-3.31,-4.08,-10.60,-13.68,-16.45,-16.42,-17.73,-19.08,-23.36,-26.23,-22.76
RM_sy,,-1.97,-2.27,,-15.88,,,-13.32,-7.05,-10.58,-12.26,-12.11,-14.11,4.40,4.79,12.80,13.05,14.22,10.78,7.24,1.93,8.91,1.94,0.30,0.13,-8.31,0.60,0.18,-2.33,-0.28,-1.32,-3.23,-0.29,0.59,1.74,4.15,5.02,3.55,4.26,5.52,4.92,6.18,1.40,-1.84,-0.90,-1.84,2.82
RM_qq,,,,,-12.17,-10.51,-9.57,2.02,-0.63,-4.99,-2.22,-2.96,-3.77,3.77,2.87,5.24,5.18,2.98,4.70,4.22,2.66,1.57,-0.34,-3.62,-2.89,0.19,0.13,3.81,1.44,0.31,1.02,-2.34,-1.20,-2.39,0.95,-1.45,-0.44,-3.16,-5.92,-4.84,-3.63,-3.12,-7.40,-6.40,-8.73,-6.75,-3.05
RM_sq,,,,,0.29,-15.47,3.90,-1.59,7.55,-18.68,1.95,-1.43,5.10,-1.16,2.33,6.11,5.33,-0.13,-0.75,2.71,0.12,6.71,-7.10,1.06,-0.05,-2.29,1.93,0.64,-2.56,-0.24,0.86,-1.30,0.40,0.64,2.02,1.03,1.24,-0.77,2.72,2.25,0.67,0.43,-1.91,-1.02,1.64,-0.52,2.74
COP,71000,81000,99000,91000,99000,104000,113000,107000,106000,112000,104000,117000,122000,119000,117000,113000,110000,109000,104000,100000,97000,96000,97000,100000,103000,103000,103000,97000,96000,96000,94000,96000,95000,95000,92000,90000,86000,86000,89000,93000,98000,101000,110000,117000,125000,128000,129000
COP_yy,,14.08,22.22,,,,,17.58,7.07,7.69,-7.96,9.35,15.09,6.25,12.50,-3.42,-9.84,-8.40,-11.11,-11.50,-11.82,-11.93,-6.73,,6.19,7.29,6.19,-3.00,-6.80,-6.80,-8.74,-1.03,-1.04,-1.04,-2.13,-6.25,-9.47,-9.47,-3.26,3.33,13.95,17.44,23.60,25.81,27.55,26.73,17.27
COP_sy,,22.12,-5.51,,,,,0.70,-2.09,-4.81,7.09,6.25,9.61,-0.36,-22.52,-26.14,-21.10,-21.01,-11.11,-11.50,-14.81,-11.93,-6.73,,5.31,6.77,8.25,4.00,17.43,19.02,20.00,23.08,-7.42,-10.66,-15.87,-12.89,-8.86,,-0.94,4.93,1.85,6.42,11.43,,-5.00,-8.62,-10.26
COP_qq,,,,,8.79,5.05,8.65,-5.31,-0.93,5.66,-7.14,12.50,4.27,-2.46,-1.68,-3.42,-2.65,-0.91,-4.59,-3.85,-3.00,-1.03,1.04,3.09,3.00,,,-5.83,-1.03,,-2.08,2.13,-1.04,,-3.16,-2.17,-4.44,,3.49,4.49,5.38,3.06,8.91,6.36,6.84,2.40,0.78
COP_sq,,,,,0.35,1.39,-3.09,2.13,-2.43,-1.42,9.03,1.32,0.65,-10.39,-15.22,-3.42,7.52,-10.29,-4.59,-3.85,3.50,-7.25,1.04,3.09,9.00,,,-0.95,23.08,,3.28,1.59,-7.42,,-2.75,5.19,-3.14,,-3.67,11.43,-5.98,5.45,0.86,,-10.68,1.44,-0.94
CSP,13000,6000,10000,9000,19000,24000,33000,33000,37000,46000,45000,59000,57000,49000,41000,33000,35000,38000,40000,41000,41000,41000,41000,41000,39000,37000,37000,34000,36000,36000,37000,38000,38000,39000,38000,34000,27000,22000,18000,20000,23000,25000,30000,34000,37000,37000,35000
CSP_yy,,-53.85,66.67,,90.00,,,266.67,94.74,91.67,36.36,78.79,54.05,6.52,-8.89,-44.07,-38.60,-22.45,-2.44,24.24,17.14,7.89,2.50,,-4.88,-9.76,-9.76,-17.07,-7.69,-2.70,,11.76,5.56,8.33,2.70,-10.53,-28.95,-43.59,-52.63,-41.18,-14.81,13.64,66.67,70.00,60.87,48.00,16.67
CSP_sy,,42.86,28.00,,20.31,,,-13.64,-14.29,-6.67,-15.15,-28.95,-6.06,-25.71,-42.86,-40.74,-22.58,-19.23,25.00,25.00,27.08,66.67,42.50,,-18.03,-47.14,-40.35,-33.33,-12.00,-2.70,,5.56,,11.11,29.41,47.37,22.73,20.00,,3.57,-12.96,4.17,31.82,-10.34,-2.13,-30.00,-36.21
CSP_qq,,,,,111.11,26.32,37.50,,12.12,24.32,-2.17,31.11,-3.39,-14.04,-16.33,-19.51,6.06,8.57,5.26,2.50,,,,,-4.88,-5.13,,-8.11,5.88,,2.78,2.70,,2.63,-2.56,-10.53,-20.59,-18.52,-18.18,11.11,15.00,8.70,20.00,13.33,8.82,,-5.41
CSP_sq,,,,,-12.50,-2.60,-12.00,,-13.16,6.06,-20.00,-3.57,14.81,-16.13,-38.46,,50.00,-12.50,-4.76,,,,,,-7.41,-26.00,,5.88,22.22,,-5.56,11.76,,-9.09,10.00,27.27,-3.57,-11.11,-8.33,31.82,-18.97,6.38,16.00,-10.34,-11.54,,5.71
