,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
ZOCurrent_qq,,,22.83,107.33,-25.63,-67.91,-198.15,-641.27,-13.71,25.65,72.13,186.42,52.41,4.86,15.19,-11.30,-7.65,-53.05,-111.10,1.88,6.29,2339.59,11.03,-16.35,31.59,-17.85,-6.69,-7.49,-28.70,-81.09,54.94,372.58,4.34,9.60,-3.89,-68.00,-53.84,-133.58,497.77,134.32,16.61,74.87,81.79,34.54,38.08,6.69,-14.30,-16.59,-20.82,-32.08,-1.70,13.26
ZOCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZOCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZOCurrent_yy,39.23,100.82,,,,64.55,,,,,,,,,,-38.76,1.07,125.73,,,,-56.26,,,,-0.40,18.52,7.18,97.81,759.23,417.45,1.29,-30.79,-88.06,-80.75,184.33,542.60,,406.76,-30.80,-72.60,,-88.49,-79.95,-83.07,-72.25,-41.13,-5.05,65.59,160.11,126.78,67.00
CZOCurrent_sy,-30.81,-18.45,,,,167.29,,,,,,,,,,-63.89,-56.45,-33.95,,,,84.58,,,,-42.69,-43.93,-24.08,-21.87,1.30,-2.25,-36.70,-38.58,-28.72,-34.71,-20.75,-12.10,,-26.62,-8.31,4.47,,52.01,21.50,7.55,-14.28,-16.79,-4.81,-2.05,18.86,34.55,39.08
CZOCurrent_qq,,,-18.59,-51.77,34.46,211.64,,,,,,,-34.39,-4.64,-13.19,12.74,8.29,112.99,,,,,-9.94,19.55,-24.01,21.73,7.17,8.10,40.26,428.75,-35.46,-78.84,-4.16,-8.76,4.05,212.50,116.61,,,-57.32,-14.24,-42.82,-44.99,-25.67,-27.58,-6.27,16.68,19.89,26.29,47.24,1.72,-11.71
CZOCurrent_sq,,,69.03,-32.73,26.72,85.50,,,,,,,-18.51,-25.78,-23.51,-21.96,-1.70,12.55,,,,,7.38,-12.85,-12.13,-30.31,5.05,18.01,-9.56,-9.65,1.37,-23.58,-12.25,4.85,-7.14,-7.24,-2.67,,,15.91,10.90,20.54,-1.89,-7.35,-1.84,-3.93,-4.76,5.99,1.01,16.57,7.81,9.56
EVCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVCurrent_yy,5.20,17.71,,,,41.16,19.85,16.21,,16.42,-21.99,-24.17,,-32.07,-5.92,-11.36,,-10.13,-8.16,-10.63,,-4.41,-4.80,-1.72,,-2.52,1.58,8.09,17.14,10.36,8.74,0.27,3.40,-2.82,-2.48,-1.17,0.96,-2.88,-4.17,-4.14,-10.39,6.22,4.11,8.60,1.93,-5.96,1.83,4.76,12.80,11.62,13.75,7.17
EVCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVCurrent_qq,,,18.72,13.76,-36.93,65.72,0.80,10.30,-45.73,92.93,-32.46,7.22,-28.43,31.06,-6.46,1.01,-19.25,17.79,-4.41,-1.70,-9.65,12.59,-4.80,1.48,-8.07,9.75,-0.79,7.99,-0.37,3.40,-2.25,-0.42,2.74,-2.82,-1.92,0.92,4.96,-6.51,-3.23,0.95,-1.89,10.82,-5.15,5.30,-7.91,2.24,2.71,8.33,-0.85,1.18,4.67,2.07
EVCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVPCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVPCurrent_yy,-6.17,54.60,,,,21.56,5.34,5.23,-14.46,2.43,39.69,44.56,140.31,54.27,23.29,15.36,21.37,14.14,2.68,2.87,0.66,-11.83,-18.69,-32.10,-30.28,-31.46,-24.22,-2.68,11.68,9.07,8.53,-7.95,-7.97,-16.58,-19.38,-15.17,-8.83,-2.41,5.06,8.89,1.59,11.19,1.54,-1.75,-8.26,-14.68,-1.35,8.76,21.87,26.83,23.84,13.40
EVPCurrent_sy,2.84,-26.21,,,,-14.57,-13.83,-21.55,18.74,7.49,20.63,24.04,-13.72,21.35,8.55,17.37,0.23,14.14,14.81,10.20,27.80,10.92,-12.56,-28.97,-30.47,-45.49,-28.18,-9.04,0.09,12.35,-0.44,-7.95,-7.97,-19.05,-18.97,-15.17,-8.83,16.81,14.32,8.89,1.59,-10.67,-9.25,12.78,10.84,2.94,8.85,-0.48,1.62,-1.81,4.93,-0.21
EVPCurrent_qq,,,11.46,8.25,-39.85,67.50,-3.41,8.13,-51.10,100.57,31.73,11.90,-18.71,28.76,5.28,4.70,-14.48,21.09,-5.29,4.89,-16.33,6.07,-12.66,-12.40,-14.09,4.27,-3.43,12.49,-1.41,1.83,-3.91,-4.59,-1.43,-7.70,-7.13,0.39,5.94,-1.20,-0.02,4.05,-1.15,8.13,-8.70,0.68,-7.70,0.56,5.57,11.00,3.42,4.65,3.08,1.65
EVPCurrent_sq,,,-0.52,3.23,-12.22,-5.23,0.33,-6.01,32.86,-14.21,12.59,-3.35,-7.58,20.66,0.71,4.51,-21.08,37.41,1.30,0.31,-8.47,19.26,-20.14,-18.52,-10.41,-6.51,5.23,3.19,-1.41,4.94,-6.75,-4.59,-1.43,-7.70,-6.66,-0.12,5.94,18.26,-8.64,-4.87,-1.15,3.98,-7.19,18.22,-2.85,-3.43,-1.86,8.09,-0.80,-6.69,4.87,2.80
EVEBITCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
