,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
CZCurrent_yy,16.32,83.97,,,,-16.21,-26.25,-56.40,-37.14,6.95,21.99,21.70,-3.44,-36.64,-34.99,-19.44,-32.12,24.95,24.62,13.55,20.04,-11.82,-24.30,-32.86,-18.67,-10.03,-17.38,18.13,6.58,-2.82,34.79,-21.14,-20.38,-19.13,-38.05,-26.69,-13.93,32.87,61.62,92.00,75.72,10.18,12.24,17.63,30.77,21.87,-10.33,-5.92,-41.03,-45.85,-38.08,-44.76
CZCurrent_sy,66.21,18.25,,,,-15.89,-38.01,-51.02,-44.86,-40.16,8.12,22.01,41.46,27.77,93.75,654.72,106.36,13.05,-37.35,-85.67,-51.65,9.37,-20.22,-27.51,-25.59,-21.11,-14.16,-1.17,-9.22,-6.36,10.88,-12.70,-16.55,-28.26,-31.21,-8.03,3.56,44.63,47.28,19.68,6.02,-15.01,-18.39,-11.75,-16.78,-4.89,-18.06,-9.96,1.02,-21.02,-8.54,-10.98
CZCurrent_qq,,,2.46,52.74,-16.08,-36.21,-9.81,-9.69,20.98,8.55,2.87,-9.91,-4.01,-28.78,5.55,11.63,-19.11,31.10,5.26,1.72,-14.48,-3.70,-9.63,-9.79,3.60,6.52,-17.01,28.98,-6.53,-2.87,15.11,-24.54,-5.63,-1.35,-11.82,-10.70,10.80,52.29,7.26,6.08,1.41,-4.51,9.27,11.17,12.74,-11.01,-19.60,16.64,-29.34,-18.27,-8.07,4.06
CZCurrent_sq,,,-0.04,28.07,-13.06,-24.42,-26.34,1.20,-2.14,-17.97,33.08,14.21,13.46,-25.91,101.80,344.88,-68.98,-59.41,11.85,1.72,4.71,-8.19,-18.42,-7.57,7.47,-2.66,-11.23,6.42,-1.28,0.39,5.12,-16.21,-5.63,-13.69,0.80,12.03,6.26,20.53,2.64,-8.96,-5.87,-3.38,-1.44,-1.56,-11.23,10.43,-15.09,8.18,-0.41,-13.67,-1.66,5.28
ZOCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZOCurrent_yy,-5.90,-40.13,,,,6.66,22.44,83.57,29.60,-4.04,-19.28,-15.10,17.55,71.37,89.51,54.12,57.70,-18.09,-25.55,-16.98,-21.81,7.18,20.14,18.90,32.50,22.37,34.23,6.75,-21.14,-18.79,-35.15,-13.46,-2.51,-11.50,8.34,22.42,8.68,-20.22,-21.08,-39.46,-32.79,6.74,-28.92,-29.35,-37.37,-37.48,6.37,-5.00,70.48,136.92,104.50,142.68
ZOCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZOCurrent_qq,,,-4.22,-27.57,13.72,35.20,9.94,8.60,-19.72,0.10,-7.51,14.22,11.15,45.93,2.28,-7.10,13.73,-24.20,-7.03,3.59,7.10,3.91,4.21,2.52,19.35,-4.04,14.31,-18.46,-11.83,-1.18,-8.71,8.80,-0.68,-10.29,11.76,22.94,-11.82,-34.15,10.54,-5.68,-2.12,4.59,-26.39,-6.25,-13.22,4.41,25.24,-16.27,55.71,45.10,8.10,-0.64
ZOCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZOCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
