,2009/Q4,2010/Q4,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
RMO_sq,,,,0.83,-5.50,4.55,0.49,2.00,5.65,-11.58,7.46,-6.98,-1.74,2.39,1.77,3.35,1.83,0.44,1.95,-3.97,-0.45,3.63,-2.89,-0.72,-6.50,0.79,2.88,-2.11,-8.20,0.99,-2.30
RMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMT_yy,,-31.28,,,35.32,,-1.25,-6.31,-0.34,-4.14,1.83,9.70,-9.12,-4.27,-9.29,-23.44,-3.13,1.15,15.10,32.60,33.99,30.87,20.28,7.88,-10.04,-10.22,-12.23,-2.40,22.21,17.76,22.96
RMT_sy,,-15.25,,,-3.10,,-16.75,-3.34,-5.04,-9.08,8.46,4.35,15.70,1.58,8.25,6.86,-2.61,8.26,2.72,-2.68,0.11,-1.32,-10.12,-3.91,-2.75,-6.25,-6.40,-9.55,-12.41,-15.05,-4.62
RMT_qq,,,,6.63,-2.17,-0.43,-4.93,1.17,4.05,-4.22,0.99,8.99,-13.80,0.88,-4.30,-8.02,9.08,5.34,8.90,5.96,10.23,2.89,0.09,-4.96,-8.08,2.68,-2.16,5.69,15.10,-1.07,2.17
RMT_sq,,,,-5.07,-6.37,9.27,-14.29,10.23,-8.02,4.63,2.23,6.05,1.99,-8.14,8.95,4.70,-7.05,2.11,3.38,-0.81,-4.39,0.65,-5.85,6.05,-3.23,-2.98,-5.99,2.47,-6.29,-5.90,5.54
RM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM_yy,,-27.49,,,25.44,,0.99,-1.36,7.19,-0.95,-2.03,4.17,-15.08,-6.07,-6.38,-19.98,1.09,2.92,14.12,30.93,32.03,28.43,18.14,5.72,-10.98,-10.59,-12.65,-3.01,17.99,13.87,19.82
RM_sy,,-5.82,,,-4.90,,4.42,-0.35,1.38,-2.13,-6.02,-6.05,-5.44,-2.49,-2.39,2.47,9.37,5.73,8.83,3.97,0.22,1.90,1.49,5.36,-8.10,-10.82,-13.41,-16.82,-27.56,-10.47,9.77
RM_qq,,,,3.97,-2.89,0.82,-0.80,1.55,5.53,-6.83,-1.88,7.98,-13.97,3.05,-2.21,-7.71,8.69,4.92,8.44,5.88,9.61,2.05,-0.25,-5.25,-7.70,2.50,-2.54,5.20,12.28,-1.08,2.55
RM_sq,,,,4.75,-6.02,5.77,0.29,-0.03,-4.39,2.10,-3.69,-0.06,-3.77,5.29,-3.59,4.91,2.70,1.79,-0.77,0.22,-0.99,3.49,-1.16,4.04,-13.64,0.43,-4.03,-0.06,-24.79,24.12,17.66
COP,91000,,,101000,122000,114000,108000,110000,102000,115000,127000,124000,147000,136000,132000,140000,128000,123000,113000,105000,93000,91000,92000,96000,105000,104000,107000,107000,97000,98000,100000
COP_yy,,,,,,,,8.91,-16.39,0.88,17.59,12.73,44.12,18.26,3.94,12.90,-12.93,-9.56,-14.39,-25.00,-27.34,-26.02,-18.58,-8.57,12.90,14.29,16.30,11.46,-7.62,-5.77,-6.54
COP_sy,,,,,,,,-6.67,-9.89,-3.33,2.75,11.90,13.41,9.20,20.86,6.38,-12.90,-18.95,-38.94,-21.00,4.94,12.99,26.81,8.86,5.88,2.87,1.71,-1.16,8.33,9.50,-4.49
COP_qq,,,,,20.79,-6.56,-5.26,1.85,-7.27,12.75,10.43,-2.36,18.55,-7.48,-2.94,6.06,-8.57,-3.91,-8.13,-7.08,-11.43,-2.15,1.10,4.35,9.38,-0.95,2.88,,-9.35,1.03,2.04
COP_sq,,,,,1.11,-1.10,1.11,-7.69,-2.38,6.10,7.47,0.53,-1.06,2.15,18.95,-11.50,-19.00,-4.94,-10.39,14.49,7.59,2.35,0.57,-1.71,4.65,-0.56,-0.56,,14.71,0.51,-13.27
CSP,-37000,,,-104000,-64000,-68000,-75000,-63000,-47000,-45000,-36000,-27000,-27000,-18000,-31000,-40000,-43000,-47000,-36000,-44000,-51000,-61000,-75000,-78000,-81000,-71000,-57000,-44000,-32000,-23000,-24000
CSP_yy,,,,,,,,39.42,26.56,33.82,52.00,57.14,42.55,60.00,13.89,-48.15,-59.26,-161.11,-16.13,-10.00,-18.60,-29.79,-108.33,-77.27,-58.82,-16.39,24.00,43.59,60.49,67.61,57.89
CSP_sy,,,,,,,,57.14,-800.00,,,66.67,35.71,37.50,-16.67,-350.00,-300.00,-300.00,-171.43,-66.67,11.11,-35.00,-18.42,-46.67,-90.62,24.07,2.22,-68.18,-9.84,-73.17,-59.09
CSP_qq,,,,,38.46,-6.25,-10.29,16.00,25.40,4.26,20.00,25.00,,33.33,-72.22,-29.03,-7.50,-9.30,23.40,-22.22,-15.91,-19.61,-22.95,-4.00,-3.85,12.35,19.72,22.81,27.27,28.12,-4.35
CSP_sq,,,,,107.14,-100.00,,,-16.67,-14.29,25.00,66.67,,-11.11,-40.00,-28.57,-100.00,-11.11,5.00,21.05,-6.67,-68.75,16.67,2.22,-38.64,32.79,-7.32,-68.18,9.46,-5.97,1.41
