,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
ZCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZCurrent_yy,,-40.26,,,,-44.79,-54.07,-50.53,-39.20,-30.46,-14.65,4.74,36.96,96.81,380.09,1675.10,,,,,,,,,-90.34,-79.27,-71.91,-43.67,25.82,141.59,338.07,522.20,554.79,21864.47,,,,,,,,,-98.24,-69.12,-65.59,-57.28,-51.30,-29.64,-22.03,-46.78,-60.82,-67.36
CZCurrent_sy,,26.55,,,,-60.65,-40.92,-48.09,-30.17,-26.22,-45.50,-30.34,-36.26,-15.90,38.90,-16.90,,,,,,,,,36.25,-2.96,30.65,40.30,30.51,66.51,36.02,59.40,58.36,-10.55,,,,,,,,,-47.91,-21.88,-40.95,19.60,19.46,43.15,101.71,19.08,-5.82,-19.59
CZCurrent_qq,,,-2.79,-13.04,-23.49,-14.63,-19.14,-6.34,-5.95,-2.36,-0.76,14.93,22.98,40.31,142.09,324.95,,,,,,-62.01,-31.51,-42.90,-34.95,-18.50,-7.21,14.50,45.30,56.49,68.26,62.63,52.91,5149.46,,,,,,-96.17,-30.99,-23.84,-12.65,-32.74,-23.08,-5.45,-0.44,-2.83,-14.76,-35.46,-26.70,-19.06
CZCurrent_sq,,,-9.63,-12.69,-35.56,-22.60,35.67,-23.28,-13.33,-18.22,0.22,-1.93,-20.70,7.90,65.52,-41.33,,,,,,28.68,-11.45,-1.75,21.69,-8.35,19.22,5.51,13.20,16.94,-2.61,23.65,12.46,-33.95,,,,,,-25.63,-9.25,-19.86,-3.70,11.53,-31.39,62.32,-3.82,33.65,-3.33,-4.18,-23.93,14.11
ZOCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZOCurrent_yy,273.40,101.43,,,,80.96,112.75,93.91,57.04,34.91,11.01,-5.15,-22.40,-38.51,-64.81,-76.14,-91.56,-90.33,-88.11,-42.90,323.03,590.28,1084.82,458.74,237.75,165.32,129.96,48.16,-20.77,-55.03,-72.13,-78.74,-78.48,-88.02,-94.83,-124.20,-171.95,-206.98,188.18,262.99,192.98,315.87,185.34,119.61,132.45,84.06,81.34,42.82,26.13,86.54,150.03,178.12
ZOCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZOCurrent_qq,,,4.21,14.73,29.15,17.20,22.51,4.57,4.59,0.68,0.81,-10.65,-14.43,-20.22,-42.31,-39.42,-69.72,-8.62,-29.07,190.98,124.32,49.10,21.74,37.22,35.60,17.12,5.52,-11.59,-27.49,-33.52,-34.61,-32.56,-26.59,-62.98,-71.76,-415.39,-118.26,44.96,176.06,78.38,24.51,27.79,0.54,37.29,31.79,1.19,-0.95,8.12,16.39,49.65,32.76,20.27
ZOCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZOCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZOCurrent_yy,,-50.36,,,,-44.74,-53.00,-48.43,-36.32,-25.88,-9.91,5.43,28.86,62.63,184.19,319.15,1084.55,934.28,741.21,75.13,-76.36,-85.51,-91.56,-82.10,-70.39,-62.31,-56.51,-32.51,26.22,122.39,258.86,370.42,364.67,734.50,1832.91,,,,-65.30,,,,-64.95,-54.46,-56.98,-45.67,-44.86,-29.98,-20.71,-46.39,-60.00,-64.04
CZOCurrent_sy,,-24.86,,,,-58.52,-31.22,-2.05,-23.99,-22.02,-35.32,-35.94,-34.47,-34.71,-27.46,-19.71,3.64,18.63,13.07,16.03,21.81,57.68,34.33,71.61,34.05,18.95,21.37,2.06,19.73,59.79,69.89,121.08,86.02,-22.70,-25.75,,,,-1.42,,,,-43.44,-41.70,-37.09,25.41,30.46,64.42,111.46,24.72,17.66,7.53
CZOCurrent_qq,,,-4.04,-12.84,-22.57,-14.68,-18.37,-4.37,-4.39,-0.68,-0.80,11.92,16.86,25.35,73.35,65.07,230.26,9.45,40.99,-65.63,-55.42,-32.93,-17.86,-27.12,-26.25,-14.62,-5.23,13.11,37.92,50.43,52.93,48.27,36.23,170.16,254.22,,,,,-43.94,-19.69,-21.74,-0.53,-27.16,-24.12,-1.17,0.96,-7.51,-14.08,-33.18,-24.68,-16.85
CZOCurrent_sq,,,-24.74,-38.53,10.17,-18.61,24.79,-12.46,-14.50,-16.51,3.50,-13.30,-12.54,-16.80,14.99,-4.04,12.89,-4.77,9.60,-1.53,18.51,23.27,-6.63,25.80,-7.43,9.39,-4.73,5.79,8.60,45.99,1.30,37.67,-8.63,-39.33,-2.71,,,,,-1.92,-17.20,-25.31,-6.76,1.09,-10.65,48.90,-3.01,27.41,14.92,-12.18,-8.50,16.44
EVCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVCurrent_yy,11.00,6.02,,,,12.06,11.24,-15.39,,-10.40,0.64,35.69,,27.68,12.91,4.06,,7.22,9.19,9.12,,-2.62,-8.33,-12.34,,-14.12,-16.44,-16.90,19.93,-13.62,-8.69,-7.72,-8.23,-10.72,-11.51,-9.52,-10.61,-9.55,-12.11,-10.94,-5.69,-3.98,1.95,6.29,0.01,-0.61,-4.93,-1.02,2.25,3.58,2.95,-2.00
EVCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVCurrent_qq,,,1.71,5.19,-20.30,31.41,0.97,-20.00,-5.80,17.74,13.42,7.87,-30.58,50.33,0.30,-0.58,-33.29,61.19,2.14,-0.65,-38.87,56.97,-3.86,-4.99,-30.26,34.80,-6.44,-5.52,0.65,-2.91,-1.10,-4.52,0.09,-5.54,-1.97,-2.38,-1.10,-4.42,-4.74,-1.09,4.73,-2.69,1.14,3.12,-1.47,-3.29,-3.25,7.36,1.78,-2.03,-3.84,2.20
EVCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVPCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVPCurrent_yy,-5.88,-11.79,,,,-28.38,-37.28,-47.77,-33.00,-33.27,-18.99,9.65,-15.34,17.67,24.35,27.44,39.39,47.59,34.87,16.30,-12.59,-20.66,-28.24,-32.16,-23.70,-37.20,-39.31,-33.24,15.34,-1.93,16.08,20.66,15.00,10.55,1.57,0.51,1.65,-1.57,-0.82,-0.83,0.25,1.32,6.76,10.96,2.20,0.45,-6.27,-4.23,-2.88,-7.13,-11.27,-17.52
EVPCurrent_sy,4.10,-30.48,,,,-9.28,-6.34,-47.22,-18.99,-32.43,-50.93,8.30,16.43,-18.10,44.53,31.71,-7.60,6.65,37.05,13.10,-5.24,23.43,0.53,51.24,-18.16,-11.75,-2.89,-34.14,61.69,99.81,25.71,37.75,13.81,-4.64,-16.03,12.29,-11.77,-6.14,-1.08,-29.27,-37.15,-53.23,-38.13,-36.57,26.82,65.59,66.64,68.77,0.92,-20.32,-18.27,-9.08
EVPCurrent_qq,,,-0.49,-6.47,-31.49,12.32,-12.85,-22.12,-12.12,11.88,5.80,5.41,-32.15,55.51,11.81,8.03,-25.79,64.66,2.17,-6.85,-44.22,49.45,-7.59,-11.94,-37.26,23.00,-10.69,-3.14,8.40,4.58,5.72,0.68,3.31,0.53,-2.87,-0.37,4.48,-2.65,-2.13,-0.38,5.62,-1.60,3.13,3.54,-2.73,-3.28,-3.78,5.79,-1.36,-7.52,-8.06,-1.67
EVPCurrent_sq,,,-16.22,4.40,-8.74,13.65,-13.51,-41.17,40.08,-5.20,-37.18,29.83,50.59,-33.32,10.85,18.32,5.65,-23.03,42.45,-2.36,-11.49,0.26,16.02,46.89,-52.10,8.11,27.66,-0.38,17.60,33.60,-19.68,9.17,-2.85,11.94,-29.27,45.98,-23.67,19.08,-25.45,4.38,-32.17,-11.37,-1.39,6.99,35.63,15.71,-0.76,8.36,-18.90,-8.64,1.80,20.54
EVEBITCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVEBITCurrent_yy,164.01,-47.37,,,,-38.08,-47.71,-56.37,-36.32,-33.59,-9.34,43.06,28.86,107.65,220.88,336.18,1084.55,1008.97,818.55,91.11,-76.36,-85.89,-92.26,-84.31,-70.39,-67.63,-63.66,-43.91,51.37,92.10,227.69,334.08,326.43,645.02,1610.48,-473.95,-224.25,-184.55,-69.50,154.63,201.42,144.48,-64.27,-51.60,-56.98,-46.00,-47.57,-30.69,-18.93,-44.47,-58.82,-64.76
EVEBITCurrent_sy,519.84,127.67,,,,-49.78,55.60,-48.12,114.80,-46.25,23.33,22.64,-58.31,2.33,6.00,-9.30,13.24,-12.74,0.20,-1.76,37.20,22.83,32.03,51.14,7.92,46.22,21.43,-8.51,14.47,-30.11,-72.70,66.05,45.05,70.64,290.61,-13.97,7.93,-5.89,1.25,1.89,10.81,-18.98,-40.29,-49.48,-58.60,-14.90,16.87,119.15,239.27,-14.42,13.20,-58.61
EVEBITCurrent_qq,,,-2.40,-8.32,-38.28,12.12,-17.58,-23.49,-9.93,16.94,12.51,20.72,-18.87,88.44,73.86,64.10,120.32,76.42,44.01,-65.86,-72.75,5.28,-21.03,-30.76,-48.57,15.09,-11.34,6.87,38.81,46.06,51.25,41.56,36.36,155.18,247.24,-130.95,54.69,-73.64,225.25,-44.55,-15.89,-23.85,0.60,-24.89,-25.23,-4.42,-2.32,-0.70,-12.55,-34.54,-27.57,-15.02
