,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
ZOCurrent_qq,,,-2.63,-3.78,14.23,19.59,59.24,-2.72,-1.22,-15.85,-60.58,-27.56,-38.13,21.56,3.18,-5.92,-50.00,-220.64,20.22,38.88,288.20,121.91,-30.87,-41.96,-49.32,-2328.09,2.62,-1.07,-6.34,108.87,-66.17,2556.55,1.36,-23.55,-7.74,-150.91,1.83,50.70,21.17,55.53,-49.71,100.00,,106.95,219.15,-18.18,17.64,95.99,-8.74,-34.03,20.59,-34.01
ZOCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZOCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZOCurrent_yy,-25.11,-21.95,,,,-21.87,-52.23,-52.75,-45.35,-22.34,213.69,321.25,572.45,365.52,77.88,36.96,69.49,,,,-9.69,,,,121.64,,,,,,,,,-85.64,-94.73,,,,,,,,,,,,-84.27,-83.39,-41.91,-27.96,-29.72,108.76
CZOCurrent_sy,-25.11,33.14,,,,-16.55,-37.88,-44.69,-13.70,-9.91,32.27,32.73,-2.71,34.97,78.79,184.24,473.05,,,,-71.46,,,,-5.08,,,,,,,,,-14.06,-31.98,,,,,,,,,,,,-10.69,-5.99,15.08,-30.71,7.05,26.73
CZOCurrent_qq,,,2.70,3.92,-12.45,-16.38,-37.20,2.79,1.25,18.83,153.65,38.04,61.62,-17.74,-3.08,6.29,100.00,,,,,-54.93,44.67,72.28,97.32,,,,,,195.68,-96.24,-1.34,30.82,8.38,,,,,,,,,-51.67,-68.68,22.22,-14.99,-48.98,9.58,51.59,-17.07,51.56
CZOCurrent_sq,,,-9.27,-1.85,-21.74,19.76,-32.46,-12.61,22.10,25.02,-0.84,-12.31,-10.51,73.44,31.36,39.41,80.42,,,,,-13.63,-16.66,15.02,14.64,,,,,,6.18,-2.75,-13.21,-4.11,-15.96,,,,,,,,,-16.63,-10.48,38.95,-13.87,-12.25,9.58,-16.34,33.06,3.88
EVCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVCurrent_yy,4.05,-3.80,,,,113.17,66.67,102.31,,35.16,0.90,11.80,,5.58,27.10,-0.06,,-7.39,-10.88,-4.07,,-15.07,-4.85,-4.29,,7.63,-3.77,-16.76,100.66,-19.66,-39.53,-63.72,-53.13,-52.29,-33.70,23.51,6.28,11.01,-9.23,-20.79,-25.79,-21.19,18.08,7.50,121.14,56.10,27.24,182.48,37.19,52.57,84.92,7.77
EVCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
