,2006/Q4,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q4,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
RMO_qq,,,13.33,117.65,18.92,20.45,-16.98,77.27,35.90,194.34,1182.05,29.85,10.74,-24.44,-93.51,-885.82,-10.79,111.16,41.24,52.97,-14.02,24.17,17.25,44.13,,,27.44,-10.17,57.26,,,-3742.05,-69.99,,,-2.86,-3563.89,,,408.74
RMO_sq,,,-37.20,27.69,-8.82,13.05,-30.67,2.16,17.09,-3.28,24.00,13.66,5.70,2.52,-6.59,-14.12,6.35,1.29,2.52,-2.89,13.06,-11.85,-8.82,16.61,,,-9.14,16.04,-19.41,,,0.16,8.47,,,0.93,9.66,,,0.01
RMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMT_yy,,,,,,100.26,247.44,610.63,714.11,764.31,4266.32,860.25,681.26,269.16,-93.97,-1898.88,-1899.75,174.70,3592.02,112.41,109.63,3.10,-29.95,-24.66,,,,,,,-134.20,-225.88,,,,,,,,
RMT_sy,,,,,,-69.47,-74.87,-71.98,-72.39,-25.41,13.86,2.33,5.95,-25.22,31.59,18.27,19.27,97.20,6.40,10.69,2.97,-6.87,-15.54,-8.20,,,,,,,39.13,23.45,,,,,,,,
RMT_qq,,,-33.15,64.24,18.82,53.51,15.98,235.93,36.12,62.98,485.89,-26.12,10.75,-22.99,-90.43,-22143.28,-10.80,111.75,28.60,-25.90,-13.99,25.79,-12.63,-20.31,,,83.29,30.90,49.88,,,-381.85,,,,,,,,468.42
RMT_sq,,,-7.86,-1.38,2.51,-67.23,-24.16,10.00,1.01,-11.47,15.76,-1.14,4.58,-37.52,103.70,-11.15,5.47,3.31,9.90,-7.56,-1.89,-6.56,-0.33,0.47,,,-4.93,15.63,34.04,,,2.59,,,,,,,,31.19
RM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM_yy,,,,,,253.33,158.82,110.81,140.91,486.79,8950.00,6503.85,5282.08,1286.17,-92.97,-143.00,-143.03,-93.64,38.21,126.73,120.73,130.66,91.47,80.24,,,,,,,-165.28,-640.68,-20262.55,,96.28,99.64,99.96,,-331.43,1277.78
RM_sy,,,,,,-41.35,-29.40,-17.87,5.02,-14.18,14.06,-7.03,5.09,4.27,-7.16,-11.96,-2.23,33.47,36.40,64.67,20.60,-12.03,-21.92,-21.52,,,,,,,34.50,26.07,5.30,,9.44,-15.98,-17.64,,1.44,32.80
RM_qq,,,13.33,117.65,18.92,20.45,-16.98,77.27,35.90,193.40,1180.39,29.36,10.76,-24.43,-93.50,-891.07,-10.84,111.16,41.24,52.97,-14.02,24.17,17.25,43.99,,,79.33,27.01,50.52,,,-952.02,-5513.05,,,-2.86,-580.56,,,380.79
RM_sq,,,-20.68,-5.00,-21.45,-0.93,-4.51,10.52,0.44,-19.04,26.91,-9.91,13.54,-19.68,13.01,-14.58,26.09,9.66,15.49,3.13,-7.66,-20.01,2.50,3.66,,,-13.73,21.94,4.60,,,14.30,-12.63,,,-12.25,-14.35,,,14.88
COP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSP_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSP_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSP_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSP_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
