,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
EVPCurrent_sy,57.24,4.05,,,,3.21,-31.83,-66.53,-68.37,-33.21,-10.56,43.69,52.43,-5.40,-10.48,19.69,13.53,22.44,0.16,-5.11,20.48,0.76,9.43,-1.26,-8.79,10.03,15.80,-1.14,8.79,35.17,-1.28,14.39,5.48,-19.91,-7.54,-10.88,-21.04,-11.92,-24.48,-0.98,35.21,68.24,62.57,43.16,12.27,-9.64,-8.30,-9.24,-12.81,-14.35,-5.16,-7.04
EVPCurrent_qq,,,-59.63,27.90,119.54,2932.88,-35.55,8.76,26.45,-39.03,11.16,-15.30,22.59,17.67,9.72,38.19,5.26,-1.77,-3.67,0.81,-16.53,-2.66,12.71,-25.34,28.02,5.82,-7.75,-7.31,61.85,-39.04,13.99,16.76,-21.59,-12.64,19.54,2.28,0.81,-16.11,14.37,-8.49,-26.15,-51.53,37.26,23.09,37.26,13.98,4.49,1.40,6.19,4.38,-10.59,-23.55
EVPCurrent_sq,,,49.30,5.00,-8.21,-28.28,-1.38,-48.46,-13.23,51.44,32.05,-17.19,-7.95,-6.02,24.96,10.73,-12.69,1.36,2.22,4.90,10.85,-15.24,11.01,-5.34,2.40,2.25,16.84,-19.18,12.68,27.04,-14.67,-6.35,3.91,-3.55,-1.49,-9.74,-7.94,7.60,-15.53,18.35,25.72,33.88,-18.38,4.22,-1.42,7.75,-17.17,3.16,-5.30,5.85,-8.28,1.11
EVEBITCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVEBITCurrent_yy,223.70,-122.12,,,,746.61,325.49,449.16,2159.37,-60.99,-30.36,-55.11,-48.51,147.77,180.52,257.15,457.42,5453.16,1053.09,2695.98,-8.68,-96.26,-89.40,-97.50,-46.52,-57.02,-36.74,15.78,4.04,59.23,41.50,11.23,-27.33,-26.18,-10.00,41.22,71.90,2.61,-26.31,-49.00,-67.84,-73.65,-36.50,-12.16,221.95,1999949.61,661.64,73.31,10.98,-99.98,-60.81,204.65
EVEBITCurrent_sy,113.28,-27.33,,,,-44.28,-53.22,-39.87,-23.73,33.91,36.05,18.42,-13.07,-32.12,-9.75,-27.87,-20.87,-31.82,-11.39,40.20,18.52,52.00,17.35,-1.60,73.05,28.81,0.71,80.03,-16.73,25.55,41.97,-38.13,-20.72,-38.70,-30.01,-11.12,9.80,49.48,8.50,7.22,-9.69,-13.43,21.14,15.54,24.05,-17.38,-21.78,-21.67,11.04,10.63,-0.85,-7.60
EVEBITCurrent_qq,,,-78.36,14.61,117.85,2278.54,-37.80,32.22,15.50,-58.93,11.03,-14.77,32.49,97.61,25.71,8.52,106.78,1868.64,-73.90,163.14,-93.25,-19.40,-26.01,-37.96,44.56,-35.24,8.91,13.55,29.90,-0.88,-3.22,-10.74,-15.13,0.68,18.00,40.06,3.31,-39.90,-15.25,-3.06,-34.87,-50.76,104.27,34.08,138.74,305775.66,-99.92,-69.49,52.88,-37.52,34.47,137.19
EVEBITCurrent_sq,,,-3.34,-1.74,-13.60,-32.09,-18.87,26.32,9.59,19.22,-17.57,9.95,-19.55,-6.91,9.60,-12.13,-11.74,-19.79,42.44,39.04,-25.38,2.86,9.98,16.58,31.22,-23.44,-14.01,108.40,-39.30,15.43,-2.77,-9.18,-22.22,-10.75,11.03,15.32,-3.92,21.49,-19.40,13.96,-19.07,16.46,12.79,8.69,-13.11,-22.43,6.78,8.85,23.17,-22.72,-4.31,1.44
EVEBITDACurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVEBITDACurrent_yy,147.88,-122.40,,,,764.33,358.38,495.77,2412.32,-54.59,-22.75,-47.84,-41.38,111.99,119.96,165.62,168.45,132.86,80.07,76.47,-15.70,-51.44,-47.76,-64.92,-25.06,-30.34,-25.71,14.34,22.70,31.67,36.77,27.16,-28.02,-18.91,-6.21,15.63,42.63,3.77,-17.50,-34.55,-56.38,-69.01,-47.93,-33.96,50.55,314.28,137.59,46.03,17.13,-23.32,-13.74,20.34
