,2007/Q4,2008/Q4,2009/Q4,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1
CRN_sy,,80.00,-7.22,,,-0.60,,15.72,7.84,-18.07,-34.46,-32.61,-20.61,19.12,37.93,,-1.53,-24.07,,-8.78,-5.43,,0.83,-8.89,-0.82,-4.07,-1.64,-4.07,0.83,4.24,-13.33,,,0.81,15.38
CRN_qq,,,,,-2.27,,8.14,-3.23,-6.67,-7.14,-10.26,-7.14,1.54,-3.03,-1.56,3.17,,-3.08,,-4.76,-3.33,-1.72,-3.51,-1.82,-3.70,-5.77,,-2.04,4.17,4.00,,13.46,3.39,1.64,-3.23
CRN_sq,,,,,-3.77,,6.63,3.95,-10.33,-17.58,-14.71,6.90,5.65,23.66,-1.23,-7.50,,-4.65,,11.57,-9.63,0.82,-0.81,0.82,-1.63,-2.48,,-1.67,3.39,0.82,,13.46,3.39,1.64,-3.23
CPZ,127000,99000,109000,101000,99000,98000,109000,114000,107000,110000,106000,103000,107000,108000,107000,112000,119000,131000,146000,165000,175000,178000,199000,188000,182000,206000,209000,208000,219000,199000,173000,192000,185000,183000,191000
CPZ_yy,,-22.05,10.10,,,-10.09,,12.87,8.08,12.24,-2.75,-9.65,,-1.82,0.94,8.74,11.21,21.30,36.45,47.32,47.06,35.88,36.30,13.94,4.00,15.73,5.03,10.64,20.33,-3.40,-17.22,-7.69,-15.53,-8.04,10.40
CPZ_sy,,23.18,-8.06,,,-46.20,,-34.06,-9.23,14.13,19.79,46.15,,27.14,38.39,-0.38,26.48,62.55,31.94,54.34,20.94,5.76,8.31,-11.25,-6.98,-10.24,-2.93,25.34,21.94,-5.10,-21.63,-19.78,-16.17,-7.16,8.31
CPZ_qq,,,,,-1.98,-1.01,11.22,4.59,-6.14,2.80,-3.64,-2.83,3.88,0.93,-0.93,4.67,6.25,10.08,11.45,13.01,6.06,1.71,11.80,-5.53,-3.19,13.19,1.46,-0.48,5.29,-9.13,-13.07,10.98,-3.65,-1.08,4.37
CPZ_sq,,,,,-29.35,-5.64,1.63,-2.67,-2.75,18.64,6.67,18.75,-4.89,5.53,16.10,-14.52,20.75,35.62,-5.76,,-5.38,18.60,-3.49,-18.06,-0.83,14.44,4.37,5.81,-3.52,-10.93,-13.81,8.31,0.82,-1.36,0.55
RZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZ_yy,,29.37,-16.17,,,13.53,,8.17,10.45,7.33,8.81,-4.81,-11.77,-4.21,-4.06,1.87,-4.88,-10.34,-8.01,-9.58,-0.70,-0.66,-10.84,-7.75,-15.73,-13.38,4.91,15.71,32.12,26.25,17.14,-7.54,-11.33,-6.31,-11.46
RZ_sy,,16.63,-7.02,,,69.82,,8.17,-7.39,-50.68,-33.64,-63.50,-43.31,-15.04,-18.39,63.44,-3.95,-2.87,-3.88,46.96,-10.32,-14.63,-16.15,-84.98,-16.62,-12.66,2.49,297.94,27.04,23.31,18.13,-4.75,-4.16,8.95,6.31
RZ_qq,,,,,5.93,-1.33,-2.75,6.42,8.16,-4.13,-1.41,-6.90,0.26,4.08,-1.25,-1.14,-6.38,-1.90,1.32,-2.83,2.82,-1.86,-9.07,0.54,-6.07,0.88,10.13,10.89,7.24,-3.61,2.18,-12.47,2.84,1.86,-3.44
RZ_sq,,,,,26.34,23.74,-26.13,-6.33,8.16,-34.10,-0.60,-48.48,67.98,-1.24,-4.52,3.18,-1.28,-0.13,-5.52,57.77,-39.76,-4.93,-7.19,-71.74,234.40,-0.42,8.90,9.73,6.75,-3.35,4.33,-11.52,7.42,9.87,1.80
CRZ,64000,49000,59000,54000,51000,52000,53000,50000,46000,48000,49000,53000,52000,50000,51000,52000,55000,56000,55000,57000,55000,57000,62000,62000,66000,65000,59000,53000,50000,52000,51000,58000,56000,55000,57000
CRZ_yy,,-23.44,20.41,,,-11.86,,-7.41,-9.80,-7.69,-7.55,6.00,13.04,4.17,4.08,-1.89,5.77,12.00,7.84,9.62,,1.79,12.73,8.77,20.00,14.04,-4.84,-14.52,-24.24,-20.00,-13.56,9.43,12.00,5.77,11.76
CRZ_sy,,-14.06,7.27,,,-40.68,,-7.41,6.98,152.86,87.23,6.00,156.52,58.19,90.91,160.38,1.69,-17.50,-12.50,-58.70,,105.63,54.42,8.77,26.72,8.63,11.89,301.61,1.04,-5.04,-19.49,-12.85,-31.82,-51.22,-48.41
CRZ_qq,,,,,-5.56,1.96,1.92,-5.66,-8.00,4.35,2.08,8.16,-1.89,-3.85,2.00,1.96,5.77,1.82,-1.79,3.64,-3.51,3.64,8.77,,6.45,-1.52,-9.23,-10.17,-5.66,4.00,-1.92,13.73,-3.45,-1.79,3.64
CRZ_sq,,,,,-20.37,-18.60,34.29,6.38,-8.00,92.39,-0.56,-39.77,122.64,18.64,20.00,-17.86,-13.04,-3.75,27.27,-61.22,231.58,25.66,-4.42,,286.29,7.72,-1.55,-1.97,-2.81,1.24,-16.53,6.11,-23.96,-27.58,-11.72
RMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMO_yy,,5.06,-10.33,,,10.83,,-0.42,4.33,5.25,20.15,13.32,0.53,-5.04,-14.45,-12.00,-5.75,2.87,4.12,6.64,9.66,6.63,13.13,14.42,10.65,7.37,7.51,12.07,12.64,12.32,8.19,-11.23,-12.62,-11.76,-13.07
RMO_sy,,-11.05,-1.16,,,7.04,,-9.23,-9.97,-9.47,3.69,-7.73,-0.12,12.79,13.12,29.48,5.96,4.51,11.39,16.68,40.99,38.09,35.30,27.52,13.00,8.40,4.55,5.21,2.03,0.48,2.39,-6.71,-5.69,-3.86,-5.68
RMO_qq,,,,,1.62,1.37,-5.59,2.41,6.46,2.27,7.77,-3.42,-5.56,-3.39,-2.91,-0.66,1.15,5.45,-1.74,1.75,4.01,2.53,4.25,2.91,0.59,-0.51,4.39,7.28,1.09,-0.79,0.54,-11.97,-0.49,0.18,-0.94
RMO_sq,,,,,7.95,-4.33,-13.88,2.06,7.08,-3.80,-1.37,-9.18,15.91,8.63,-1.08,3.96,-5.14,7.15,5.43,8.90,14.61,4.94,3.30,2.64,1.56,0.67,-0.38,3.29,-1.51,-0.86,1.52,-5.89,-0.43,1.07,-0.41
RMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMT_yy,,18.15,-35.91,,,46.01,,46.78,53.77,34.23,27.42,6.40,-6.24,-10.90,-16.47,-16.43,-17.16,-27.66,-37.27,-44.04,-46.06,-38.78,-30.63,-20.67,-15.12,-14.44,-5.94,0.82,5.30,5.48,9.44,1.25,11.96,27.54,16.82
RMT_sy,,-34.09,-10.41,,,37.36,,2.98,2.51,27.44,58.62,31.88,-30.23,-57.10,-61.69,-43.58,7.56,61.26,63.48,8.02,-28.49,-46.38,-44.22,-35.38,-24.22,-20.59,-24.53,-29.53,-28.98,-17.24,-6.81,4.46,7.75,14.85,17.60
RMT_qq,,,,,1.62,17.39,7.98,13.95,6.46,2.47,2.50,-4.85,-6.19,-2.62,-3.90,-4.80,-7.01,-14.96,-16.67,-15.07,-10.37,-3.49,-5.57,-2.89,-4.10,-2.71,3.82,4.09,0.16,-2.54,7.72,-3.71,10.76,11.02,-1.34
RMT_sq,,,,,25.60,-5.74,-17.75,5.75,25.03,17.19,2.37,-12.08,-33.86,-27.94,-8.59,29.51,26.08,8.04,-7.33,-14.43,-16.53,-18.98,-3.60,-0.87,-2.12,-15.10,-8.38,-7.45,-1.35,-1.07,3.16,3.75,1.75,5.46,5.64
RM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM_yy,,11.98,-25.95,,,29.96,,22.41,28.23,19.26,23.75,9.87,-2.86,-7.97,-15.46,-14.27,-11.83,-15.02,-21.77,-27.15,-29.29,-25.68,-18.87,-11.64,-8.72,-9.12,-2.66,3.50,7.02,7.07,9.13,-2.03,4.99,15.56,7.73
RM_sy,,-34.85,-1.00,,,16.40,,-8.76,-10.43,-1.20,15.92,1.46,-35.93,-52.05,-54.63,-34.70,12.68,49.31,49.47,0.84,-30.52,-43.45,-41.27,-31.76,-19.98,-0.82,4.01,8.48,12.20,6.49,8.15,8.46,7.64,14.28,16.73
RM_qq,,,,,1.62,10.07,1.34,7.99,6.45,2.37,5.15,-4.13,-5.87,-3.01,-3.41,-2.78,-3.20,-6.52,-11.08,-9.47,-6.03,-1.75,-2.94,-1.40,-2.93,-2.18,3.96,4.85,0.37,-2.14,5.96,-5.87,7.56,7.71,-1.22
RM_sq,,,,,14.65,-5.43,-16.24,0.47,12.56,4.32,-1.74,-12.07,-28.92,-21.93,-7.02,26.55,22.66,3.45,-6.92,-14.62,-15.49,-15.81,-3.33,-0.79,-0.91,4.35,1.38,3.47,2.49,-0.96,2.96,3.77,1.72,5.16,5.17
COP,152000,143000,156000,142000,137000,138000,146000,140000,130000,126000,119000,118000,118000,114000,114000,117000,120000,119000,118000,117000,113000,114000,117000,116000,118000,114000,108000,101000,100000,104000,103000,117000,117000,117000,117000
COP_yy,,-5.92,9.09,,,-11.54,,-1.41,-5.11,-8.70,-18.49,-15.71,-9.23,-9.52,-4.20,-0.85,1.69,4.39,3.51,,-5.83,-4.20,-0.85,-0.85,4.42,,-7.69,-12.93,-15.25,-8.77,-4.63,15.84,17.00,12.50,13.59
COP_sy,,21.83,1.63,,,-17.95,,-1.41,-0.76,22.27,,-15.71,41.15,43.45,88.01,86.44,0.54,-21.16,-24.41,,47.97,87.85,55.66,-0.85,21.61,,7.89,193.97,-0.15,-4.92,-70.44,-65.69,-64.71,-65.44,13.59
COP_qq,,,,,-3.52,0.73,5.80,-4.11,-7.14,-3.08,-5.56,-0.84,,-3.39,,2.63,2.56,-0.83,-0.84,-0.85,-3.42,0.88,2.63,-0.85,1.72,-3.39,-5.26,-6.48,-0.99,4.00,-0.96,13.59,,,
COP_sq,,,,,-7.75,-2.29,14.06,-4.11,-7.14,20.38,-6.71,-19.18,,22.34,,-19.85,-16.14,-4.07,17.23,-43.61,133.33,21.79,-2.86,-64.09,186.21,7.23,-2.11,-2.15,-2.79,2.11,-69.57,13.59,,,
CSP,25000,44000,47000,41000,38000,40000,37000,26000,23000,16000,13000,15000,11000,6000,7000,5000,1000,-12000,-28000,-48000,-62000,-64000,-82000,-72000,-64000,-92000,-101000,-107000,-119000,-95000,-70000,-75000,-68000,-66000,-74000
CSP_yy,,76.00,6.82,,,-14.89,,-36.59,-39.47,-60.00,-64.86,-42.31,-52.17,-62.50,-46.15,-66.67,-90.91,-300.00,-500.00,-1060.00,-6300.00,-433.33,-192.86,-50.00,-3.23,-43.75,-23.17,-48.61,-85.94,-3.26,30.69,29.91,42.86,30.53,-5.71
CSP_sy,,-226.00,139.26,,,25.00,,-33.33,-39.47,113.75,110.81,-42.31,315.22,22.81,58.97,483.33,-33.51,-41.90,-30.24,-154.86,55.91,86.89,-18.50,-50.00,-23.23,-39.47,-8.51,190.28,-44.74,-28.99,-208.53,-215.38,-261.90,-234.69,-5.71
CSP_qq,,,,,-7.32,5.26,-7.50,-29.73,-11.54,-30.43,-18.75,15.38,-26.67,-45.45,16.67,-28.57,-80.00,-1300.00,-133.33,-71.43,-29.17,-3.23,-28.12,12.20,11.11,-43.75,-9.78,-5.94,-11.21,20.17,26.32,-7.14,9.33,2.94,-12.12
CSP_sq,,,,,-2.56,5.26,-7.50,-29.73,-11.54,271.74,-8.77,-80.77,536.67,9.95,18.10,-29.44,-27.43,-3.94,41.80,-155.49,306.25,15.15,-38.16,-202.13,205.56,-9.21,-6.52,0.78,-35.38,16.67,-242.86,-7.14,9.33,2.94,-12.12
