,2004/Q4,2005/Q4,2006/Q4,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
RMO_yy,,12.87,0.48,,-16.70,,,-53.62,-27.26,-41.98,-45.89,-51.13,-23.44,2.75,20.61,67.98,29.47,2.47,-0.54,-9.33,-2.42,10.62,4.56,-11.51,-22.48,-21.43,-14.24,-7.43,9.11,12.40,13.41,10.48,11.73,8.10,6.50,5.95,-0.17,-2.29,-5.98,-5.07,-10.42,-14.96,-13.95,-15.79,-0.82,16.12,23.36
RMO_sy,,19.80,-5.01,,-16.18,,,2.12,-0.99,-6.26,0.95,-17.85,-8.59,-0.94,3.24,12.83,3.53,-8.08,-6.82,-9.00,-2.49,3.90,-0.79,0.40,-8.13,-3.27,-5.60,-13.90,-7.67,-8.36,-2.82,5.69,8.87,7.55,2.02,1.06,-3.41,-5.15,-3.27,-5.24,-8.46,-5.17,-2.63,2.68,2.39,1.67,3.32
RMO_qq,,,,,-50.40,3.26,-6.94,-2.70,-22.20,-17.64,-13.22,-12.12,21.89,10.53,1.87,22.39,-6.05,-12.52,-1.12,11.57,1.11,-0.83,-6.53,-5.58,-11.43,0.52,2.01,1.92,4.40,3.56,2.92,-0.71,5.58,0.19,1.40,-1.23,-0.52,-1.93,-2.43,-0.27,-6.13,-6.90,-1.27,-2.40,10.55,9.01,4.89
RMO_sq,,,,,-3.97,-0.71,-8.56,17.14,-6.89,-6.00,-1.54,-4.67,3.60,1.87,2.62,4.18,-4.95,-9.55,4.03,1.74,1.86,-3.62,-0.67,2.96,-6.79,1.47,-3.06,-6.09,-0.06,0.72,2.79,2.14,2.95,-0.50,-2.50,1.18,-1.60,-2.29,-0.57,-0.89,-4.93,1.23,2.08,4.52,-5.21,0.52,3.74
RMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMT_yy,,3.55,-7.74,,46.55,,,-7.63,-17.28,-44.48,-67.43,-70.58,-62.04,-41.77,5.31,46.66,40.98,31.91,20.99,10.29,24.83,24.36,16.44,1.53,-16.50,-9.18,-9.56,-11.77,-8.56,-19.38,-19.80,-17.29,-6.32,2.37,9.14,8.15,-0.89,-12.90,-24.92,-25.84,-17.97,-3.36,22.51,40.86,38.80,36.60,19.21
RMT_sy,,58.11,-1.89,,-14.10,,,-7.14,-0.74,-14.51,-28.37,-35.23,-41.16,-32.80,-30.18,-11.29,9.11,0.29,11.45,-1.30,-9.29,-8.94,-8.56,-12.20,-13.79,-15.77,-18.72,-11.95,-2.67,4.47,11.75,-8.49,8.69,-5.89,-11.85,8.19,0.37,17.46,15.42,5.27,-12.53,-17.86,-9.12,1.28,25.28,37.68,10.82
RMT_qq,,,,,-12.75,1.32,7.38,-2.70,-21.87,-31.99,-37.00,-12.12,0.82,4.33,13.93,22.39,-3.09,-2.38,4.50,11.57,9.68,-2.75,-2.15,-2.72,-9.79,5.77,-2.56,-5.11,-6.51,-6.74,-3.07,-2.14,5.89,1.91,3.35,-3.03,-2.96,-10.44,-10.92,-4.21,7.34,5.52,12.91,10.13,5.77,3.85,-1.46
RMT_sq,,,,,-14.73,9.17,2.12,-2.33,-8.85,-5.97,-14.43,-11.68,-17.19,7.38,-11.09,12.21,1.84,-1.30,-1.19,-0.63,-6.39,-0.93,-0.77,-4.58,-8.09,-3.21,-4.24,3.36,1.59,3.90,2.43,-15.36,20.67,-10.04,-4.05,3.88,11.94,5.28,-5.72,-5.26,-6.99,-1.14,4.32,5.58,15.06,8.65,-16.04
RM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM_yy,,10.62,-1.64,,-6.54,,,-46.85,-25.60,-42.35,-50.68,-55.46,-33.42,-9.27,16.80,62.67,32.25,9.04,4.07,-5.13,3.04,13.42,6.90,-9.02,-21.35,-19.21,-13.36,-8.29,5.27,4.92,5.22,3.56,7.25,6.69,7.14,6.49,-0.36,-5.12,-11.39,-11.17,-12.44,-12.14,-5.96,-4.50,7.35,20.51,22.43
RM_sy,,26.15,3.31,,-13.06,,,-11.57,-10.23,-9.37,-16.24,-21.34,-19.02,-18.39,-10.77,14.47,5.57,3.40,11.04,-9.41,-4.08,-5.09,-5.28,-6.40,-15.37,-8.39,-19.08,-24.28,-5.31,-11.49,4.66,7.30,15.72,17.14,7.21,8.99,-5.87,-4.51,-1.98,1.21,-1.50,0.27,-2.85,-6.98,9.71,4.90,3.18
RM_qq,,,,,-44.35,3.08,-4.78,-2.70,-22.10,-20.12,-18.54,-12.13,16.45,8.85,4.87,22.39,-5.33,-10.25,0.08,11.57,2.82,-1.21,-5.68,-5.04,-11.11,1.47,1.15,0.52,2.04,1.13,1.44,-1.07,5.67,0.61,1.87,-1.67,-1.13,-4.20,-4.85,-1.43,-2.54,-3.88,1.84,0.09,9.56,7.90,3.46
RM_sq,,,,,-7.87,-4.25,-4.89,5.40,-6.48,-3.34,-12.09,-1.03,-3.71,-2.58,-3.89,26.97,-11.20,-4.59,3.22,3.59,-5.98,-5.59,3.02,2.37,-14.99,2.19,-9.00,-4.21,6.31,-4.48,7.60,-1.79,14.65,-3.31,-1.52,-0.17,-0.97,-1.92,1.08,3.08,-3.62,-0.15,-2.07,-1.30,13.67,-4.53,-3.68
COP,89000,79000,78000,47000,77000,73000,73000,76000,100000,130000,173000,197000,170000,159000,157000,128000,135000,153000,153000,137000,136000,138000,147000,158000,178000,171000,164000,159000,146000,141000,135000,130000,121000,125000,126000,131000,132000,135000,141000,143000,154000,164000,164000,168000,151000,139000,135000
COP_yy,,-11.24,-1.27,,-1.28,,,61.70,29.87,78.08,136.99,159.21,70.00,22.31,-9.25,-35.03,-20.59,-3.77,-2.55,7.03,0.74,-9.80,-3.92,15.33,30.88,23.91,11.56,0.63,-17.98,-17.54,-17.68,-18.24,-17.12,-11.35,-6.67,0.77,9.09,8.00,11.90,9.16,16.67,21.48,16.31,17.48,-1.95,-15.24,-17.68
COP_sy,,-23.19,,,11.79,,,-6.76,-0.42,11.11,10.26,32.85,16.10,5.38,-0.78,-6.91,-1.46,-3.65,3.91,-3.52,1.48,4.55,6.77,25.51,17.15,16.67,15.49,13.23,1.56,-6.21,-9.76,-16.81,-7.36,-5.96,-2.70,-11.99,-12.58,-8.10,-14.24,-7.39,-3.79,-2.68,9.31,22.69,7.09,10.24,
COP_qq,,,,,63.83,-5.19,,4.11,31.58,30.00,33.08,13.87,-13.71,-6.47,-1.26,-18.47,5.47,13.33,,-10.46,-0.73,1.47,6.52,7.48,12.66,-3.93,-4.09,-3.05,-8.18,-3.42,-4.26,-3.70,-6.92,3.31,0.80,3.97,0.76,2.27,4.44,1.42,7.69,6.49,,2.44,-10.12,-7.95,-2.88
COP_sq,,,,,6.76,-1.27,,-11.54,14.01,10.17,-0.77,6.59,-0.36,,-6.57,,5.47,-2.22,,-7.14,10.93,0.73,2.90,9.15,3.55,0.31,1.86,7.01,-7.12,-7.36,-1.99,-1.35,3.42,-5.96,1.41,-10.76,2.72,-1.14,-5.36,-3.64,6.72,,,8.15,-6.85,2.94,-3.57
CSP,-14000,-18000,-14000,-8000,-27000,-28000,-22000,-22000,-12000,3000,25000,28000,30000,33000,32000,26000,30000,39000,40000,35000,33000,34000,31000,33000,34000,23000,22000,22000,16000,18000,15000,9000,4000,6000,8000,8000,8000,5000,4000,4000,8000,10000,7000,5000,2000,2000,7000
CSP_yy,,-28.57,22.22,,-92.86,,,-175.00,55.56,110.71,213.64,227.27,350.00,1000.00,28.00,-7.14,,18.18,25.00,34.62,10.00,-12.82,-22.50,-5.71,3.03,-32.35,-29.03,-33.33,-52.94,-21.74,-31.82,-59.09,-75.00,-66.67,-46.67,-11.11,100.00,-16.67,-50.00,-50.00,,100.00,75.00,25.00,-75.00,-80.00,
CSP_sy,,95.65,-100.00,,225.00,,,138.46,20.00,200.00,87.50,240.00,316.67,533.33,166.67,123.53,,-42.11,-20.00,-31.58,-9.68,36.36,-18.75,,-50.00,-43.33,-69.23,-123.08,-100.00,-100.00,275.00,500.00,,,20.00,-20.83,-52.94,-67.86,-77.78,-57.89,,-233.33,-50.00,-75.00,-650.00,-50.00,
CSP_qq,,,,,-237.50,-3.70,21.43,,45.45,125.00,733.33,12.00,7.14,10.00,-3.03,-18.75,15.38,30.00,2.56,-12.50,-5.71,3.03,-8.82,6.45,3.03,-32.35,-4.35,,-27.27,12.50,-16.67,-40.00,-55.56,50.00,33.33,,,-37.50,-20.00,,100.00,25.00,-30.00,-28.57,-60.00,,250.00
CSP_sq,,,,,138.46,-220.00,233.33,,20.00,,150.00,13.33,47.06,52.00,5.26,-5.00,-18.42,-29.03,45.45,-18.75,7.69,7.14,-13.33,,-46.15,21.43,-52.94,,100.00,,,-20.00,41.67,-17.65,28.57,,,-43.75,-11.11,,-125.00,-500.00,133.33,-50.00,-850.00,,-100.00
