,2008/Q4,2009/Q4,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
RMT_yy,,311.76,31.41,,,,16.27,5.95,-37.74,7.02,3.13,5.97,155.41,13.98,42.04,61.88,45.65,124.44,89.63,69.60,26.33,8.42,-2.34,-17.93,-25.21,-37.09,-48.81,-49.58,-44.46,-13.40,-10.25,-5.61,-12.23
RMT_sy,,124.01,-19.89,,,,-27.44,-16.69,-29.30,16.78,0.67,-11.70,7.38,-17.66,0.56,-1.44,-8.62,-7.71,-7.52,-36.80,-25.06,-28.16,-36.43,47.36,5.54,28.22,2.16,-24.77,-18.77,-33.20,-27.97,-24.27,-17.66
RMT_qq,,,,10.74,1.73,-1.61,4.90,0.91,-40.22,69.13,1.09,3.69,44.08,-24.53,25.98,18.17,29.62,16.30,6.44,5.69,-3.44,-0.19,-4.12,-11.18,-12.00,-16.05,-21.98,-12.51,-3.07,30.90,-19.14,-7.99,-9.87
RMT_sq,,,,-20.75,0.13,-24.07,20.42,-9.01,-15.02,25.41,3.81,-20.19,3.34,-3.83,26.77,-21.77,-4.18,-2.88,27.03,-46.54,13.61,-6.89,12.41,23.92,-18.63,13.12,-10.44,-8.74,-12.14,-6.96,-3.44,-4.05,-4.47
RM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM_yy,,365.97,184.84,,,,-60.12,-65.42,-63.13,-9.51,7.20,15.08,136.73,0.27,15.09,27.64,11.39,70.14,48.96,14.98,-21.05,-36.21,-42.38,-30.53,-12.12,-4.56,-6.43,-11.43,-12.85,20.25,2.52,-19.17,-35.35
RM_sy,,41.12,14.55,,,,-12.78,-7.39,-18.57,2.55,3.84,3.87,24.64,-5.71,6.82,-3.29,-8.51,-8.66,-13.29,-21.94,-18.36,-3.45,-13.35,19.78,15.60,11.47,-7.80,-16.15,-23.08,-35.71,-18.50,-15.32,-6.80
RM_qq,,,,5.77,-38.49,-30.24,-12.13,-8.29,-34.41,71.19,4.11,-1.56,34.93,-27.49,19.50,9.18,17.75,10.74,4.63,-15.72,-19.15,-10.52,-5.49,1.60,2.28,-2.82,-7.34,-3.83,0.64,34.09,-21.00,-24.18,-19.51
RM_sq,,,,-13.81,-4.90,-0.11,6.54,-8.49,-16.38,25.80,7.88,-8.46,0.34,-4.84,22.22,-17.13,-5.07,-4.99,16.02,-25.40,-0.72,12.36,4.12,3.12,-4.18,8.34,-13.88,-6.22,-12.09,-9.44,9.17,-2.56,-3.25
COP,,,,,,,,,,78000,,,,69000,,,,,,,,,,,,,,,,,,,
COP_yy,,,,,,,,,,,,,,-11.54,,,,,,,,,,,,,,,,,,,
COP_sy,,,,,,,,,,,,,,1.65,,,,,,,,,,,,,,,,,,,
COP_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSP,,,,,,,,,,-32000,,,,-292000,,,,,,,,,,,,,,,,,,,
CSP_yy,,,,,,,,,,,,,,-812.50,,,,,,,,,,,,,,,,,,,
CSP_sy,,,,,,,,,,,,,,128.57,,,,,,,,,,,,,,,,,,,
CSP_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSP_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
