,2009/Q4,2010/Q4,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
RM_yy,,-65.94,,,70.61,,40.85,-14.61,-26.18,-29.97,-32.14,-8.86,-8.57,-8.65,-6.73,-7.92,-8.72,-5.62,-16.06,-10.00,1.51,-2.63,6.66,-0.75,-6.96,1.62,5.93,25.49,26.72,26.96,34.34
RM_sy,,-3.35,,,11.79,,14.02,7.18,0.81,-4.79,-2.10,-12.14,-10.16,-4.76,-12.36,1.19,1.41,10.88,8.81,7.40,9.24,0.07,3.53,-1.19,-7.90,-2.90,-5.55,-1.19,2.94,0.12,3.05
RM_qq,,,,18.97,9.92,2.87,4.70,-27.87,-4.97,-2.41,1.45,-3.13,-4.67,-2.50,3.59,-4.37,-5.50,0.81,-7.87,2.55,6.58,-3.30,0.92,-4.57,-0.09,5.61,5.20,13.05,0.89,5.81,11.31
RM_sq,,,,6.92,4.69,-2.74,4.73,0.50,-1.53,-8.14,7.69,-9.81,0.69,-2.62,-0.89,4.14,0.91,6.47,-2.74,2.79,2.64,-2.47,0.62,-1.90,-4.33,2.82,-2.13,2.63,-0.33,0.01,0.74
COP,142000,177000,177000,170000,,,,145000,119000,111000,110000,142000,149000,152000,149000,153000,158000,154000,162000,157000,147000,152000,146000,150000,148000,142000,142000,131000,132000,130000,123000
COP_yy,,24.65,,,,,,-14.71,,,,-2.07,25.21,36.94,35.45,7.75,6.04,1.32,8.72,2.61,-6.96,-1.30,-9.88,-4.46,0.68,-6.58,-2.74,-12.67,-10.81,-8.45,-13.38
COP_sy,,2.54,,,,,,-2.29,,,,11.73,8.50,17.88,10.34,1.84,-5.48,-11.37,-11.06,-2.32,0.83,-3.74,-3.24,-2.37,6.30,15.83,13.41,6.49,3.09,-11.27,-8.37
COP_qq,,,,-3.95,,,,,-17.93,-6.72,-0.90,29.09,4.93,2.01,-1.97,2.68,3.27,-2.53,5.19,-3.09,-6.37,3.40,-3.95,2.74,-1.33,-4.05,,-7.75,0.76,-1.52,-5.38
COP_sq,,,,-10.05,,,,,3.52,1.42,5.31,1.06,0.52,10.18,-1.42,-6.73,-6.70,3.31,-1.07,2.43,-3.69,-1.37,-0.56,3.35,4.86,7.47,,-2.96,1.52,-7.50,0.54
CSP,61000,56000,77000,73000,,,,18000,-17000,-40000,-48000,-25000,-29000,-35000,-31000,-23000,-18000,-3000,2000,0,-1000,-2000,-6000,-7000,-8000,-8000,-5000,-6000,-10000,-12000,-10000
CSP_yy,,-8.20,,,,,,-75.34,,,,-238.89,-70.59,12.50,35.42,8.00,37.93,91.43,106.45,100.00,94.44,33.33,-400.00,,-700.00,-300.00,16.67,14.29,-25.00,-50.00,-100.00
CSP_sy,,-20.00,,,,,,-14.41,,,,13.68,73.97,1.85,-1.85,-14.81,-35.43,-27.27,-7.55,17.39,19.51,17.50,6.12,,-6.12,5.32,-1.92,6.38,,-9.09,-13.73
CSP_qq,,,,-5.19,,,,,-194.44,-135.29,-20.00,47.92,-16.00,-20.69,11.43,25.81,21.74,83.33,166.67,-100.00,,-100.00,-200.00,-16.67,-14.29,,37.50,-20.00,-66.67,-20.00,16.67
CSP_sq,,,,4.72,,,,,-23.16,47.95,,,17.59,-13.39,-3.64,-13.21,-10.87,-2.44,22.50,10.20,,-4.08,10.64,-9.62,-2.13,,3.03,-1.96,-8.00,-2.17,-2.22
