,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3
RCLR_yy,10.65,-17.25,,,,-5.08,17.53,-1.35,-6.42,-24.60,-20.40,-29.53,-17.41,-1.01,-10.55,28.05,21.69,7.60,11.65,-4.55,8.33,16.80,6.48,13.76,0.60,5.29,7.44,14.59,15.93,10.97,7.16,2.18,1.23,1.37,13.65,2.59,7.63,-1.73,-2.20,-8.09,-11.00,-0.49,0.15,-13.46,-17.84,-20.36,-17.06,-5.13,-7.19,-9.65,-14.41,-5.24,-4.06
RCLR_sy,4.18,10.35,,,,-8.84,14.99,-1.40,2.33,7.54,-2.39,3.80,-5.21,-18.30,-25.33,-5.09,-17.91,7.67,14.73,-11.21,6.85,-3.63,-0.35,9.27,9.59,9.56,5.76,17.67,6.88,18.91,10.50,-1.27,11.60,-9.87,-13.93,-15.64,-17.04,-16.28,-5.81,0.65,6.61,5.26,-0.41,-9.88,-12.88,-10.72,-9.85,4.94,1.01,5.27,9.20,-6.84,-30.21
RCLR_qq,,,-12.13,-3.90,3.27,8.84,8.81,-19.33,-2.04,-12.31,14.87,-28.59,14.81,5.10,3.81,2.23,9.11,-7.07,7.72,-12.61,23.84,0.20,-1.80,-6.64,9.52,4.86,0.21,-0.44,10.81,0.37,-3.23,-5.06,9.78,0.51,8.50,-14.31,15.18,-8.23,7.98,-19.47,11.54,2.60,8.68,-30.42,5.90,-0.54,13.18,-20.41,3.60,-3.18,7.21,-11.87,4.88
RCLR_sq,,,-2.13,1.38,7.64,-14.64,23.45,-13.08,11.71,-10.29,12.05,-7.56,2.01,-22.68,2.42,17.49,-11.77,1.42,9.13,-9.08,6.18,-8.53,12.84,-0.30,6.49,-8.55,8.93,10.94,-3.28,1.74,1.22,-0.88,9.33,-17.83,-3.34,-2.85,7.52,-17.08,8.75,3.81,13.89,-18.12,2.89,-6.06,10.09,-16.09,3.89,9.35,5.97,-12.55,7.76,-6.72,-20.61
KP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KP_yy,-7.08,-28.42,,,,-0.93,156.00,-13.13,-22.91,-59.84,-51.43,-153.65,-105.81,-7.36,-59.38,257.28,1909.09,95.82,215.51,-27.91,19.97,10.15,2.09,54.87,-5.97,-2.81,13.93,18.05,31.74,39.22,28.69,30.80,13.19,1.79,14.05,14.20,26.89,15.14,3.49,-8.95,-12.71,-3.36,4.20,-30.64,-34.12,-35.32,-22.67,-48.86,-28.25,-23.78,-37.18,23.47,-9.99
KP_sy,165.30,-9.99,,,,53.65,63.93,-15.41,-0.85,-9.22,-15.47,2.09,-7.65,-26.59,-23.32,-2.72,-64.28,5.99,29.63,-26.09,65.65,-36.02,-53.91,-26.14,20.28,38.28,59.29,48.11,24.03,2.30,19.13,6.55,9.04,-0.50,-16.06,-20.01,-4.37,4.86,5.86,10.21,-14.98,-10.77,6.88,6.36,26.99,5.53,1.39,-6.47,-9.94,3.43,-8.43,3.86,-40.49
KP_qq,,,-53.74,52.33,7.44,30.86,19.53,-48.31,-4.66,-31.84,44.57,-157.10,89.67,1186.36,-36.61,121.12,18.81,17.59,2.14,-49.48,97.72,7.96,-5.33,-23.36,20.05,11.58,10.98,-20.59,33.98,17.92,2.58,-19.29,15.93,6.05,14.93,-19.18,28.81,-3.77,3.30,-28.89,23.48,6.54,11.39,-52.67,17.29,4.61,33.17,-68.70,64.55,11.13,9.76,-38.48,19.96
KP_sq,,,-3.80,54.68,-17.12,24.58,2.63,-20.18,-2.85,14.06,-4.44,-3.59,-12.12,-9.34,-0.18,22.32,-67.73,169.00,22.09,-30.26,-27.67,3.90,-12.05,11.75,17.79,19.45,1.31,3.91,-1.36,-1.48,17.98,-7.06,0.94,-10.10,-0.47,-11.44,20.68,-1.42,0.48,-7.80,-6.91,3.47,20.35,-8.25,11.14,-14.01,15.63,-15.36,7.01,-1.24,2.36,-3.99,-38.69
PKKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKKO_yy,-1670.40,21.70,,,,-7.83,-171.20,10.05,19.14,60.96,55.43,147.46,104.88,21.56,64.72,-242.26,-1764.13,-86.81,-198.16,31.24,-19.82,-13.55,-14.33,-75.82,-6.90,-1.65,-10.40,-6.52,-15.80,-27.13,-18.48,-28.94,-15.70,-7.90,-23.75,-21.45,-31.82,-15.23,-3.32,7.61,13.15,2.74,-3.60,28.37,30.19,37.08,24.11,54.08,36.38,23.59,36.23,-33.43,2.19
PKKO_sy,203.77,46.56,,,,41.60,38.09,-5.42,-6.00,32.46,25.39,79.76,-19.54,-36.17,-25.38,-53.10,-89.18,37.25,64.26,71.17,747.48,-20.19,-54.70,-24.65,-22.50,-36.96,22.58,7.72,66.48,2.80,-10.60,-13.90,36.58,-0.54,-5.49,-9.54,-18.57,7.35,14.96,-3.85,-13.61,0.39,-6.73,21.25,51.52,22.51,12.02,27.25,-13.74,-0.50,21.17,-10.52,-35.57
PKKO_qq,,,52.06,-57.79,-7.06,-33.16,-20.56,47.67,3.76,35.70,-37.63,155.72,-90.11,-1134.45,38.10,-124.69,-15.66,-16.12,1.20,48.18,-101.54,-10.05,0.52,20.31,-22.53,-4.65,-8.04,23.11,-33.21,-14.88,-0.69,16.32,-19.52,-7.14,-15.48,17.88,-29.73,6.34,-3.55,26.57,-21.95,-4.88,-10.30,49.23,-18.85,5.46,-33.02,69.27,-64.65,-13.54,-11.02,35.71,-20.69
PKKO_sq,,,-5.40,6.61,9.68,28.02,-7.75,-26.99,9.01,80.40,-12.67,4.67,-51.21,43.11,2.09,-34.22,-88.74,1715.83,22.19,-31.45,-44.28,71.01,-30.65,14.03,-42.69,39.10,34.84,0.20,-11.42,-14.11,17.27,-3.49,40.51,-37.45,11.44,-7.64,26.49,-17.54,19.33,-22.75,13.66,-4.18,10.86,0.42,42.04,-22.53,1.37,14.07,-3.71,-10.63,23.45,-15.76,-30.67
RN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN_yy,6.15,-12.70,,,,17.65,22.00,11.19,3.51,2.45,-6.77,-10.51,-10.73,-12.08,-12.57,-9.56,-3.79,-0.39,8.78,9.80,4.60,0.85,-3.69,-5.47,-5.82,-5.41,-5.73,-7.45,-7.76,-10.22,-9.30,-5.51,-1.20,6.90,7.22,7.32,6.41,4.75,5.41,4.94,4.19,1.67,3.01,4.95,6.40,7.40,6.27,3.16,1.47,1.43,1.03,2.05,2.38
RN_sy,22.46,-5.38,,,,-0.40,12.28,13.50,-5.87,-5.02,-3.70,-12.93,-8.24,-3.75,-5.97,5.72,-1.93,-0.97,4.04,0.33,14.83,7.34,9.83,9.90,4.80,-0.71,1.00,-7.61,-12.89,-1.81,-2.73,2.99,7.78,-4.49,-2.69,0.15,0.96,3.52,-1.12,-4.79,-12.12,-15.40,0.20,7.41,18.52,26.22,14.52,-1.56,-7.67,-9.10,-11.50,-0.39,11.48
RN_qq,,,1.22,10.00,4.63,0.99,4.96,0.26,-2.60,-0.05,-4.48,-3.76,-2.85,-1.56,-5.01,-0.45,3.35,1.92,3.74,0.48,-1.54,-1.73,-0.93,-1.37,-1.92,-1.30,-1.27,-3.16,-2.25,-3.94,-0.25,0.89,2.21,3.94,0.04,0.98,1.34,2.32,0.67,0.53,0.61,-0.15,1.99,2.43,2.01,0.78,0.92,-0.56,0.33,0.74,0.53,0.44,0.65
RN_sq,,,-17.25,1.24,15.05,3.34,-6.71,2.34,-4.59,4.26,-5.41,-7.46,0.56,9.36,-7.60,4.04,-6.72,10.43,-2.92,0.33,6.76,3.23,-0.67,0.40,1.81,-2.21,1.04,-8.15,-4.02,10.23,0.10,-2.75,0.44,-2.32,1.98,0.09,1.25,0.17,-2.59,-3.62,-6.56,-3.56,15.37,3.31,3.11,2.70,4.68,-11.20,-3.28,1.10,1.92,-0.05,8.24
CRN,72000,83000,82000,75000,71000,71000,67000,67000,69000,69000,72000,75000,77000,78000,82000,83000,80000,79000,76000,75000,77000,78000,79000,80000,81000,82000,84000,86000,88000,92000,92000,91000,89000,86000,86000,85000,84000,82000,81000,81000,81000,81000,79000,77000,76000,75000,74000,75000,75000,74000,74000,73000,73000
CRN_yy,-6.49,15.28,,,,-14.46,-18.29,-10.67,-2.82,-2.82,7.46,11.94,11.59,13.04,13.89,10.67,3.90,1.28,-7.32,-9.64,-3.75,-1.27,3.95,6.67,5.19,5.13,6.33,7.50,8.64,12.20,9.52,5.81,1.14,-6.52,-6.52,-6.59,-5.62,-4.65,-5.81,-4.71,-3.57,-1.22,-2.47,-4.94,-6.17,-7.41,-6.33,-2.60,-1.32,-1.33,,-2.67,-2.67
CRN_sy,-18.06,5.08,,,,1.61,-10.67,-12.67,6.15,4.76,4.48,15.27,8.70,4.55,5.71,-5.96,2.67,,-4.05,,-12.99,-6.52,-8.45,-8.45,-5.22,0.78,-1.54,7.69,15.75,2.31,3.12,-2.86,-7.48,3.76,3.03,,-1.47,-2.90,1.47,5.15,14.18,17.91,-0.72,-6.29,-15.69,-20.25,-12.41,-6.72,7.75,9.52,,8.00,-7.91
CRN_qq,,,-1.20,-8.54,-5.33,,-5.63,,2.99,,4.35,4.17,2.67,1.30,5.13,1.22,-3.61,-1.25,-3.80,-1.32,2.67,1.30,1.28,1.27,1.25,1.23,2.44,2.38,2.33,4.55,,-1.09,-2.20,-3.37,,-1.16,-1.18,-2.38,-1.22,,,,-2.47,-2.53,-1.30,-1.32,-1.33,1.35,,-1.33,,-1.35,
CRN_sq,,,20.97,,-13.33,,6.35,,5.34,,6.06,7.86,-0.66,-8.00,7.25,-4.05,8.45,-10.39,2.90,,-5.63,-3.73,0.78,,-2.31,2.36,-1.54,9.38,5.00,-9.52,,3.03,,1.47,,,-1.47,,2.99,,,,-13.29,-2.19,-3.73,-2.33,-4.76,4.17,,-0.72,,-0.74,
CPZ,75000,88000,105000,99000,100000,100000,91000,92000,96000,103000,113000,130000,140000,143000,154000,145000,133000,128000,120000,121000,120000,118000,117000,115000,117000,117000,117000,116000,114000,116000,115000,113000,110000,106000,102000,101000,98000,96000,96000,98000,100000,100000,98000,100000,104000,108000,111000,114000,116000,118000,121000,122000,123000
CPZ_yy,-14.77,17.33,,,,13.64,-13.33,-7.07,-4.00,3.00,24.18,41.30,45.83,38.83,36.28,11.54,-5.00,-10.49,-22.08,-16.55,-9.77,-7.81,-2.50,-4.96,-2.50,-0.85,,0.87,-2.56,-0.85,-1.71,-2.59,-3.51,-8.62,-11.30,-10.62,-10.91,-9.43,-5.88,-2.97,2.04,4.17,2.08,2.04,4.00,8.00,13.27,14.00,11.54,9.26,9.01,7.02,6.03
CPZ_sy,-34.75,22.08,,,,2.13,-8.08,-6.57,-4.00,-7.29,5.49,-5.41,-13.54,3.93,25.00,46.29,49.40,29.73,-1.67,-13.28,-13.71,-13.33,-14.41,-10.81,-9.81,-14.42,,-8.08,-0.52,2.81,-5.03,-3.30,-3.12,-9.84,5.88,3.98,2.15,17.58,8.33,8.74,5.79,4.64,1.03,3.52,2.49,2.46,8.63,-5.34,3.88,-0.48,-3.74,5.13,5.14
CPZ_qq,,,19.32,-5.71,1.01,,-9.00,1.10,4.35,7.29,9.71,15.04,7.69,2.14,7.69,-5.84,-8.28,-3.76,-6.25,0.83,-0.83,-1.67,-0.85,-1.71,1.74,,,-0.85,-1.72,1.75,-0.86,-1.74,-2.65,-3.64,-3.77,-0.98,-2.97,-2.04,,2.08,2.04,,-2.00,2.04,4.00,3.85,2.78,2.70,1.75,1.72,2.54,0.83,0.82
CPZ_sq,,,5.32,,1.01,,-5.21,1.65,3.78,-7.29,7.87,-8.85,-5.14,11.45,29.73,6.67,-3.12,-3.23,-1.67,-5.93,-3.60,-2.80,-2.88,-1.98,-2.53,,,1.68,5.49,-4.69,-7.10,3.53,5.68,-11.29,9.09,1.67,3.83,2.11,,2.05,1.01,,-2.96,4.57,,0.97,2.88,-8.88,9.74,-3.27,-0.48,-0.49,9.76
RZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZ_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZ_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZ_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZ_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRZ_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRZ_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRZ_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRZ_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMO_yy,7.52,-5.46,,,,10.30,8.48,2.76,-1.39,-1.15,-4.67,-9.22,-8.94,-9.91,-10.87,-9.36,-6.16,-4.64,0.65,3.66,2.14,3.78,4.02,3.25,2.47,1.14,-0.75,-1.62,-1.28,-5.42,-5.86,-5.96,-5.02,2.25,4.98,6.65,6.56,3.59,2.23,1.06,-0.01,-0.97,-0.16,1.24,2.45,2.45,1.22,1.39,1.36,2.16,3.07,0.45,-0.08
RMO_sy,-4.84,-0.41,,,,-9.53,2.84,9.65,4.07,1.46,-12.67,-15.32,-15.40,-13.05,-5.38,-4.06,-25.54,-7.42,-25.24,-22.10,8.23,-0.83,21.88,25.93,26.01,21.22,10.84,-2.49,-11.48,-3.53,2.67,4.01,4.48,-9.91,1.35,12.25,11.83,10.48,4.12,-3.17,-6.53,-3.23,-1.70,1.46,4.06,2.96,-0.70,-3.36,-2.74,-6.08,-0.85,-3.95,-4.18
RMO_qq,,,2.03,6.80,1.99,-0.75,0.34,1.17,-2.13,-0.50,-3.24,-3.65,-1.84,-1.56,-4.27,-2.02,1.62,0.04,1.04,0.92,0.13,1.65,1.28,0.16,-0.62,0.32,-0.62,-0.71,-0.28,-3.88,-1.08,-0.81,0.71,3.47,1.56,0.77,0.63,0.59,0.23,-0.39,-0.43,-0.38,1.06,1.01,0.76,-0.38,-0.16,1.18,0.73,0.40,0.73,-1.39,0.20
RMO_sq,,,-7.99,-4.34,7.94,-4.78,4.59,2.00,2.45,-7.16,-9.98,-1.11,2.36,-4.58,-2.03,0.27,-20.56,18.64,-20.89,4.47,10.37,8.72,-2.78,7.95,10.44,4.58,-11.10,-5.04,0.26,13.98,-5.38,-3.80,0.71,-1.73,6.44,6.56,0.33,-2.91,0.31,-0.91,-3.15,0.52,1.89,2.28,-0.67,-0.53,-1.73,-0.46,-0.03,-3.94,3.73,-3.57,-0.27
RMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMT_yy,-22.43,-11.74,,,,9.75,7.98,4.18,-1.08,-1.68,-8.04,-12.62,-14.87,-14.86,-14.61,-13.04,-7.86,-4.09,3.97,7.65,9.93,13.09,17.09,20.02,18.48,14.85,7.61,2.81,1.74,0.23,0.33,-0.63,-2.78,-1.08,1.65,6.41,10.33,11.64,11.10,8.63,5.04,0.06,-1.62,-4.23,-4.34,-4.58,-5.16,-0.78,2.93,8.45,10.43,8.84,7.01
RMT_sy,-19.77,1.44,,,,22.32,7.22,-9.92,-4.52,-15.05,-21.35,-15.51,-24.57,-17.42,-13.06,-17.97,-24.77,-28.16,-23.53,-17.72,-2.93,3.93,11.41,21.22,17.75,15.95,19.47,12.24,9.27,10.54,-1.90,-4.07,-12.28,-16.11,-8.61,-11.44,-5.78,-4.39,-3.82,0.17,-1.91,-5.81,-8.54,-10.23,-11.60,-2.51,1.31,8.20,14.58,13.06,16.54,6.77,-4.05
RMT_qq,,,2.56,5.19,3.68,-1.89,0.91,1.49,-1.56,-2.48,-5.61,-3.57,-4.09,-2.47,-5.33,-1.80,1.63,1.51,2.62,1.68,3.77,4.44,6.25,4.23,2.44,1.24,-0.45,-0.42,1.37,-0.27,-0.35,-1.37,-0.82,1.48,2.40,3.26,2.82,2.69,1.90,0.96,-0.58,-2.18,0.19,-1.72,-0.69,-2.42,-0.42,2.82,3.02,2.82,1.40,1.34,1.29
RMT_sq,,,4.68,8.12,5.99,1.97,-8.24,-9.17,12.35,-9.28,-15.05,-2.42,0.30,-0.68,-10.56,-7.93,-8.01,-5.17,-4.79,-0.94,8.53,1.53,2.07,7.79,5.43,-0.03,5.16,1.26,2.63,1.14,-6.67,-0.97,-6.16,-3.27,1.66,-4.03,-0.16,-1.84,2.26,-0.05,-2.23,-5.74,-0.71,-1.89,-3.72,3.94,3.19,4.78,1.95,2.57,6.37,-4.01,-8.38
RM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM_yy,-10.74,-9.40,,,,9.96,8.17,3.65,-1.19,-1.49,-6.81,-11.37,-12.74,-13.09,-13.29,-11.74,-7.25,-4.29,2.76,6.19,7.01,9.55,11.98,13.30,11.95,9.23,4.18,0.99,0.48,-2.17,-2.31,-2.89,-3.72,0.30,3.05,6.51,8.71,8.15,7.21,5.28,2.80,-0.39,-0.98,-1.88,-1.45,-1.62,-2.49,0.14,2.26,5.71,7.22,5.12,3.85
RM_sy,0.36,5.80,,,,-3.30,-0.17,2.81,4.15,-8.03,-11.37,-20.87,-21.07,-12.99,-16.08,-11.55,-22.02,-24.06,-18.52,-10.52,3.79,14.78,21.92,17.80,18.53,8.94,3.92,3.54,-4.37,4.89,-7.47,-6.22,-6.67,-11.93,0.34,3.21,6.21,5.95,4.53,-3.64,-6.44,-10.46,-13.85,-8.90,-4.23,2.45,10.07,9.38,11.07,13.19,15.73,11.38,-2.12
RM_qq,,,2.37,5.79,3.04,-1.46,0.70,1.37,-1.78,-1.75,-4.74,-3.60,-3.29,-2.14,-4.96,-1.88,1.63,0.98,2.04,1.40,2.42,3.38,4.30,2.60,1.20,0.86,-0.52,-0.54,0.68,-1.79,-0.67,-1.13,-0.18,2.30,2.06,2.20,1.88,1.77,1.17,0.36,-0.51,-1.39,0.57,-0.56,-0.08,-1.56,-0.32,2.13,2.04,1.76,1.11,0.14,0.80
RM_sq,,,-3.78,-1.67,2.11,0.10,-0.67,1.26,3.45,-11.61,-4.28,-9.59,3.18,-2.55,-7.67,-4.72,-9.04,-5.10,-0.94,4.63,5.51,4.96,5.22,1.10,6.16,-3.53,0.38,0.73,-1.95,5.80,-11.45,2.08,-2.41,-0.15,0.88,5.00,0.43,-0.40,-0.48,-3.20,-2.49,-4.67,-4.25,2.35,2.52,1.97,2.88,1.70,4.10,3.92,5.19,-2.12,-8.52
COP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COP_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSP_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSP_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSP_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSP_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
