,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1
RZ_sq,,,5.23,-12.13,2.97,13.17,2.64,-3.41,8.54,-13.04,-9.67,1.61,-1.20,-20.44,-0.29,2.30,-6.74,-1.69,16.17,10.51,21.84,-22.36,-12.26,-7.80,-7.87,8.15,-4.16,-1.97,2.76,17.26,-10.38,13.15,-3.75,-4.79,1.40,6.19,14.82,11.13,8.11,-3.18,-36.39,30.96,15.54,2.79,5.02,-5.07,6.41
CRZ,68000,89000,81000,76000,78000,81000,83000,83000,79000,75000,79000,81000,87000,94000,93000,91000,94000,99000,107000,107000,100000,83000,77000,83000,92000,104000,91000,73000,75000,70000,84000,90000,77000,77000,80000,81000,91000,84000,86000,88000,83000,94000,94000,95000,114000,106000,123000
CRZ_yy,-8.11,30.88,,,,-8.99,2.47,9.21,1.28,-7.41,-4.82,-2.41,10.13,25.33,17.72,12.35,8.05,5.32,15.05,17.58,6.38,-16.16,-28.04,-22.43,-8.00,25.30,18.18,-12.05,-18.48,-32.69,-7.69,23.29,2.67,10.00,-4.76,-10.00,18.18,9.09,7.50,8.64,-8.79,11.90,9.30,7.95,37.35,12.77,30.85
CRZ_sy,-18.52,20.45,,,,-7.55,-6.00,-13.04,-17.12,7.14,29.79,19.00,29.35,39.05,19.67,19.33,27.73,6.16,-8.22,-14.08,-32.24,-17.42,8.96,30.33,67.96,23.44,14.38,6.92,-4.05,-11.39,-5.99,-17.06,-13.25,7.14,-5.73,-0.71,-15.28,-26.67,-31.08,-25.71,36.07,14.55,7.84,3.85,-38.55,-15.87,-9.09
CRZ_qq,,,-8.99,-6.17,2.63,3.85,2.47,,-4.82,-5.06,5.33,2.53,7.41,8.05,-1.06,-2.15,3.30,5.32,8.08,,-6.54,-17.00,-7.23,7.79,10.84,13.04,-12.50,-19.78,2.74,-6.67,20.00,7.14,-14.44,,3.90,1.25,12.35,-7.69,2.38,2.33,-5.68,13.25,,1.06,20.00,-7.02,16.04
CRZ_sq,,,-5.66,15.00,-3.48,-11.71,-4.08,,-8.00,14.13,16.19,-2.46,,22.69,,-2.74,7.04,1.97,-13.55,,-15.57,24.27,14.06,8.90,8.81,-8.67,5.70,1.80,-2.35,-15.66,12.14,-10.19,2.13,,-1.33,-5.41,-12.86,-9.84,-7.27,1.96,59.62,-24.10,,-1.82,-5.56,3.92,-5.66
RMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMO_yy,21.96,-10.29,,,,0.73,-4.78,-8.97,-7.74,-4.94,-4.67,1.44,0.41,-2.14,-0.69,-4.22,-2.87,0.81,-1.25,-0.40,2.93,6.57,10.47,8.78,-3.35,-10.78,0.75,17.50,23.20,23.53,-6.17,-22.70,-10.88,0.84,10.47,11.87,-4.16,-16.11,-14.98,-12.09,-6.25,-13.21,-14.31,-20.86,-37.19,-39.22,-51.09
RMO_sy,-18.26,14.53,,,,-3.89,8.68,-19.15,-19.24,-24.83,-30.73,3.95,5.79,11.08,22.49,15.72,11.86,-8.92,-6.67,-10.99,2.64,14.96,-12.81,-12.14,-23.33,-10.41,3.26,8.14,-0.56,10.71,-1.66,-2.95,10.42,0.54,10.70,5.86,2.19,-5.92,-2.83,-2.77,-8.56,-0.51,-5.11,-0.80,7.12,-10.57,1.67
RMO_qq,,,3.88,1.58,-2.18,-2.42,-1.80,-2.89,-0.86,0.55,-1.52,3.33,-1.87,-2.00,-0.06,-0.34,-0.48,1.71,-2.10,0.51,2.85,5.30,1.47,-1.03,-8.62,-2.79,14.60,15.42,-4.18,-2.53,-12.96,-4.92,10.48,10.29,-4.65,-3.71,-5.34,-3.46,-3.37,-0.44,0.94,-10.63,-4.60,-8.04,-19.89,-13.51,-23.23
RMO_sq,,,-0.92,-3.90,1.06,-0.13,12.04,-28.51,0.95,-7.04,3.25,7.29,2.74,-2.40,13.86,1.37,-0.69,-20.53,16.67,-3.33,14.52,-10.99,-11.52,-2.58,-0.07,4.01,1.98,2.03,-8.12,15.79,-9.41,0.69,4.55,5.43,-0.25,-3.71,0.92,-2.94,3.02,-3.66,-5.09,5.61,-1.75,0.72,2.49,-11.83,11.70
RMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMT_yy,-12.99,-8.61,,,,7.54,8.08,7.30,14.22,15.48,7.74,4.63,-4.77,-5.96,3.10,7.39,13.52,9.52,-20.10,-36.18,-35.72,-37.96,-18.04,0.80,-10.44,0.42,14.59,34.35,27.67,7.18,-24.09,-35.75,0.09,18.73,45.99,46.36,3.55,-0.38,-1.88,-0.74,9.52,0.04,0.87,-2.49,-22.08,-14.08,-20.29
RMT_sy,-24.01,29.36,,,,-25.44,-26.55,-15.60,-8.62,-1.76,6.33,6.86,-1.10,-2.52,-3.33,-0.94,2.10,-1.05,5.05,6.76,9.02,-2.85,-12.60,-15.06,-15.42,0.43,-4.69,-19.58,-17.92,2.35,6.86,25.96,22.23,-3.25,-1.61,4.65,-2.26,6.72,-0.64,2.67,14.81,11.54,18.49,5.01,-4.79,-13.97,-10.64
RMT_qq,,,3.38,3.00,-0.30,1.29,3.90,2.26,6.13,2.40,-3.06,-0.69,-3.40,1.13,6.27,3.45,2.11,-2.44,-22.48,-17.36,2.85,-5.84,2.41,1.64,-8.62,5.58,16.86,19.17,-13.17,-11.36,-17.24,0.87,35.27,5.14,1.77,1.12,-4.30,1.16,0.23,2.30,5.60,-7.60,1.05,-1.10,-15.62,1.89,-6.25
RMT_sq,,,-0.70,-16.47,-2.92,-7.42,-2.17,-4.02,5.11,-0.47,5.89,-3.54,-2.72,-1.89,5.01,-1.16,0.26,-4.91,11.48,0.46,2.38,-15.26,0.29,-2.37,1.94,0.62,-4.83,-17.62,4.05,25.48,-0.64,-2.90,0.96,-0.68,1.04,3.28,-5.70,8.44,-5.93,6.72,5.46,5.35,-0.07,-5.43,-4.38,-4.81,3.80
RM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM_yy,7.46,-9.60,,,,3.42,0.13,-2.96,0.02,2.19,-0.30,2.59,-1.49,-3.51,0.61,-0.32,2.54,3.77,-8.66,-16.18,-14.11,-14.30,-2.83,5.11,-6.62,-5.86,6.76,24.68,25.21,15.77,-14.90,-28.87,-6.25,8.61,25.34,25.88,-1.04,-9.93,-9.96,-7.80,-0.47,-8.45,-9.05,-14.80,-32.38,-32.08,-43.54
RM_sy,-23.63,15.67,,,,-7.79,-12.24,-14.85,3.43,-6.33,-2.06,-0.38,-12.97,-3.49,10.26,4.75,2.03,-6.78,-11.79,-3.71,6.79,7.72,-12.03,-19.29,-22.10,-9.93,-8.41,5.91,-1.75,7.23,9.89,0.12,8.00,-3.72,-1.50,3.92,0.80,9.69,10.71,4.75,2.56,-8.02,-2.71,-4.62,-1.18,-5.70,-7.39
RM_qq,,,3.67,2.16,-1.42,-0.95,0.37,-0.99,1.61,1.20,-2.07,1.88,-2.43,-0.88,2.12,0.93,0.37,0.30,-10.12,-7.37,2.86,0.08,1.91,0.20,-8.62,0.89,15.57,17.02,-8.24,-6.72,-15.04,-2.18,20.95,8.06,-1.96,-1.75,-4.92,-1.65,-1.99,0.60,2.65,-9.54,-2.64,-5.76,-18.53,-9.13,-19.07
RM_sq,,,6.71,-2.14,-7.07,-4.98,1.55,-5.05,12.88,-13.94,6.18,-3.42,-1.39,-4.56,21.31,-8.25,-3.95,-12.81,14.79,0.16,6.53,-12.05,-6.25,-8.11,2.81,1.69,-4.67,6.26,-4.63,11.00,-2.30,-3.19,2.87,-1.05,-0.06,2.14,-0.21,7.67,0.87,-3.35,-2.29,-3.44,6.69,-5.24,1.23,-7.85,4.78
COP,137000,157000,149000,146000,151000,156000,160000,165000,165000,162000,165000,160000,160000,167000,166000,161000,166000,168000,173000,174000,165000,151000,150000,155000,171000,177000,154000,133000,136000,134000,152000,161000,149000,140000,148000,153000,163000,165000,172000,174000,172000,193000,201000,218000,270000,284000,355000
COP_yy,-8.05,14.60,,,,-0.64,7.38,13.01,9.27,3.85,3.12,-3.03,-3.03,3.09,0.61,0.62,3.75,0.60,4.22,8.07,-0.60,-10.12,-13.29,-10.92,3.64,17.22,2.67,-14.19,-20.47,-24.29,-1.30,21.05,9.56,4.48,-2.63,-4.97,9.40,17.86,16.22,13.73,5.52,16.97,16.86,25.29,56.98,47.15,76.62
COP_sy,7.76,-18.00,,,,10.24,-14.17,-5.65,-16.39,,9.71,-1.28,14.22,6.19,5.31,5.63,1.29,29.58,-2.52,-2.46,-3.39,-22.19,11.21,29.83,31.58,33.06,19.38,-6.47,-11.00,-16.77,-6.17,0.69,-2.62,0.75,-5.19,-4.47,9.23,-2.96,-2.19,-3.60,0.70,10.69,5.97,6.72,-5.94,4.14,-1.41
COP_qq,,,-5.10,-2.01,3.42,3.31,2.56,3.12,,-1.82,1.85,-3.03,,4.38,-0.60,-3.01,3.11,1.20,2.98,0.58,-5.17,-8.48,-0.66,3.33,10.32,3.51,-12.99,-13.64,2.26,-1.47,13.43,5.92,-7.45,-6.04,5.71,3.38,6.54,1.23,4.24,1.16,-1.15,12.21,4.15,8.46,23.85,5.19,25.00
COP_sq,,,17.07,3.33,-1.61,-7.38,-8.85,13.59,,10.78,,2.21,,3.00,-0.83,2.52,-3.28,31.78,-25.40,2.59,-4.20,6.14,6.61,19.77,-2.91,7.33,-4.35,-6.17,-7.61,0.37,7.84,0.69,-10.65,3.85,1.48,1.46,2.16,-7.75,2.29,,6.72,1.40,-2.07,0.70,-5.94,12.27,-7.28
CSP,64000,68000,60000,56000,57000,62000,67000,77000,83000,88000,98000,101000,103000,113000,110000,104000,108000,108000,101000,90000,84000,57000,48000,43000,48000,48000,41000,31000,24000,26717000,39230000,48599000,47598000,17000,25000,28000,34000,54000,75000,96000,111000,120000,118000,119000,133000,118000,99000
CSP_yy,8.47,6.25,,,,-8.82,11.67,37.50,45.61,41.94,46.27,31.17,24.10,28.41,12.24,2.97,4.85,-4.42,-8.18,-13.46,-22.22,-47.22,-52.48,-52.22,-42.86,-15.79,-14.58,-27.91,-50.00,55560.42,95582.93,156670.97,198225.00,-99.94,-99.94,-99.94,-99.93,217.65,200.00,242.86,226.47,122.22,57.33,23.96,19.82,-1.67,-16.10
CSP_sy,-25.93,-5.00,,,,18.42,-38.10,-2.04,-51.02,-31.11,26.92,,100.00,9.68,93.94,16.67,41.67,32.35,21.88,10.71,-17.65,55.56,-14.10,29.03,48.21,8.57,-8.96,-1.25,1.20,-18.42,49.18,,-23.81,-16.13,-53.85,-54.43,-18.75,3.85,76.19,105.56,42.31,3.70,-21.62,-17.57,-33.78,-3.57,-13.79
CSP_qq,,,-11.76,-6.67,1.79,8.77,8.06,14.93,7.79,6.02,11.36,3.06,1.98,9.71,-2.65,-5.45,3.85,,-6.48,-10.89,-6.67,-32.14,-15.79,-10.42,11.63,,-14.58,-24.39,-22.58,111220.83,46.84,23.88,-2.06,-99.96,47.06,12.00,21.43,58.82,38.89,28.00,15.62,8.11,-1.67,0.85,11.76,-11.28,-16.10
CSP_sq,,,10.53,16.67,,-8.16,-42.22,84.62,-50.00,29.17,6.45,45.45,,-29.17,88.24,-12.50,21.43,,73.33,-20.51,-9.68,25.00,-4.29,19.40,3.75,,-19.74,29.51,6.33,-26.19,46.77,-13.19,-18.99,-18.75,-19.23,-14.29,44.44,3.85,37.04,,,-24.32,3.57,5.17,-19.67,10.20,-7.41
